InvoiceNumber,EquipID,InvoiceDate
INV-13547,5029,2023-04-01
INV-13548,5850,2023-08-23
INV-13549,596,2023-04-07
INV-13550,3113,2023-07-14
INV-13551,854,2023-12-05
INV-13552,597,2023-10-13
INV-13553,5428,2023-12-23
INV-13554,3163,2023-04-21
INV-13555,2964,2023-09-02
INV-13556,5954,2023-02-09
INV-13557,3061,2023-12-18
INV-13558,884,2023-06-06
INV-13559,882,2023-04-15
INV-13560,5667,2023-05-18
INV-13561,3526,2023-07-23
INV-13562,430,2023-11-15
INV-13563,5646,2023-06-20
INV-13564,1361,2023-12-10
INV-13565,3131,2023-11-27
INV-13566,847,2023-01-16
INV-13567,4804,2023-12-22
INV-13568,2515,2023-03-11
INV-13569,4243,2023-12-16
INV-13570,1837,2023-03-16
INV-13571,5312,2023-05-15
INV-13572,2790,2023-03-30
INV-13573,1420,2023-01-18
INV-13574,4252,2023-10-11
INV-13575,2000,2023-08-21
INV-13576,5564,2023-05-26
INV-13577,4169,2023-07-20
INV-13578,2029,2023-01-22
INV-13579,5591,2023-09-02
INV-13580,3558,2023-05-25
INV-13581,1581,2023-04-13
INV-13582,2927,2023-02-04
INV-13583,693,2023-02-24
INV-13584,3252,2023-11-30
INV-13585,931,2023-09-29
INV-13586,2401,2023-07-26
INV-13587,4713,2023-08-07
INV-13588,3085,2023-07-01
INV-13589,5663,2023-11-10
INV-13590,764,2023-08-18
INV-13591,1907,2023-02-09
INV-13592,4188,2023-02-17
INV-13593,5215,2023-08-18
INV-13594,2991,2023-05-13
INV-13595,5507,2023-05-22
INV-13596,3722,2023-03-22
INV-13597,3767,2023-06-22
INV-13598,4474,2023-09-17
INV-13599,189,2023-04-24
INV-13600,2019,2023-10-21
INV-13601,2713,2023-02-19
INV-13602,2874,2023-09-12
INV-13603,4213,2023-11-05
INV-13604,1263,2023-10-08
INV-13605,411,2023-07-31
INV-13606,2792,2023-12-16
INV-13607,1730,2023-07-31
INV-13608,4576,2023-07-25
INV-13609,2128,2023-02-27
INV-13610,4457,2023-12-12
INV-13611,2641,2023-07-12
INV-13612,1603,2023-04-29
INV-13613,3363,2023-09-16
INV-13614,2488,2023-01-27
INV-13615,3816,2023-02-07
INV-13616,2334,2023-03-19
INV-13617,4075,2023-08-15
INV-13618,3616,2023-03-13
INV-13619,3572,2023-02-21
INV-13620,733,2023-03-15
INV-13621,629,2023-11-05
INV-13622,3606,2023-12-09
INV-13623,2945,2023-01-03
INV-13624,1289,2023-02-04
INV-13625,680,2023-04-03
INV-13626,1507,2023-01-19
INV-13627,3196,2023-09-16
INV-13628,402,2023-05-24
INV-13629,3578,2023-04-21
INV-13630,1970,2023-03-27
INV-13631,3763,2023-09-20
INV-13632,5640,2023-11-17
INV-13633,3390,2023-03-18
INV-13634,5361,2023-05-26
INV-13635,1195,2023-04-21
INV-13636,4233,2023-06-04
INV-13637,4224,2023-12-19
INV-13638,5557,2023-11-09
INV-13639,3395,2023-04-05
INV-13640,53,2023-07-18
INV-13641,5717,2023-07-16
INV-13642,5647,2023-08-28
INV-13643,357,2023-04-29
INV-13644,360,2023-04-17
INV-13645,2824,2023-04-06
INV-13646,2945,2023-02-25
INV-13647,5602,2023-04-25
INV-13648,5440,2023-07-15
INV-13649,416,2023-06-23
INV-13650,2924,2023-04-20
INV-13651,3033,2023-06-19
INV-13652,4187,2023-05-25
INV-13653,254,2023-07-27
INV-13654,1341,2023-05-04
INV-13655,4761,2023-11-15
INV-13656,1937,2023-05-05
INV-13657,1435,2023-12-16
INV-13658,308,2023-07-26
INV-13659,4300,2023-11-25
INV-13660,1860,2023-12-30
INV-13661,873,2023-05-07
INV-13662,4096,2023-03-28
INV-13663,4355,2023-12-13
INV-13664,3812,2023-03-04
INV-13665,4996,2023-12-06
INV-13666,2189,2023-07-01
INV-13667,641,2023-11-09
INV-13668,2623,2023-01-14
INV-13669,5151,2023-06-05
INV-13670,2512,2023-12-03
INV-13671,1069,2023-03-08
INV-13672,659,2023-07-27
INV-13673,3847,2023-12-28
INV-13674,3981,2023-07-30
INV-13675,19,2023-01-08
INV-13676,1675,2023-09-01
INV-13677,5478,2023-08-16
INV-13678,4859,2023-11-02
INV-13679,660,2023-04-07
INV-13680,4179,2023-05-10
INV-13681,641,2023-03-21
INV-13682,4150,2023-12-19
INV-13683,3214,2023-07-02
INV-13684,2914,2023-08-15
INV-13685,377,2023-10-07
INV-13686,901,2023-07-06
INV-13687,2962,2023-12-25
INV-13688,3254,2023-04-04
INV-13689,1700,2023-12-26
INV-13690,3281,2023-07-10
INV-13691,5714,2023-05-10
INV-13692,3541,2023-04-15
INV-13693,1922,2023-05-12
INV-13694,1690,2023-03-06
INV-13695,1955,2023-06-13
INV-13696,1624,2023-07-28
INV-13697,4553,2023-05-24
INV-13698,2889,2023-05-25
INV-13699,4241,2023-12-24
INV-13700,2101,2023-09-14
INV-13701,5113,2023-11-20
INV-13702,2286,2023-07-16
INV-13703,5894,2023-03-10
INV-13704,2459,2023-07-18
INV-13705,3664,2023-04-10
INV-13706,1983,2023-12-14
INV-13707,1390,2023-09-14
INV-13708,1882,2023-12-13
INV-13709,4530,2023-08-12
INV-13710,4515,2023-02-15
INV-13711,3166,2023-05-26
INV-13712,2687,2023-01-27
INV-13713,1233,2023-11-24
INV-13714,1132,2023-08-25
INV-13715,5381,2023-07-19
INV-13716,1874,2023-07-11
INV-13717,2299,2023-12-25
INV-13718,2771,2023-08-11
INV-13719,3644,2023-02-25
INV-13720,5852,2023-08-26
INV-13721,1569,2023-07-08
INV-13722,1,2023-09-03
INV-13723,1000,2023-11-30
INV-13724,2153,2023-01-22
INV-13725,5328,2023-12-17
INV-13726,1769,2023-11-30
INV-13727,2067,2023-10-18
INV-13728,2595,2023-02-01
INV-13729,1053,2023-03-01
INV-13730,3528,2023-08-26
INV-13731,5452,2023-11-19
INV-13732,1553,2023-10-27
INV-13733,4903,2023-11-17
INV-13734,4723,2023-08-01
INV-13735,4387,2023-02-08
INV-13736,1270,2023-11-23
INV-13737,718,2023-04-19
INV-13738,1776,2023-07-01
INV-13739,4534,2023-05-25
INV-13740,5795,2023-10-08
INV-13741,4787,2023-04-26
INV-13742,2355,2023-10-21
INV-13743,4432,2023-05-31
INV-13744,4730,2023-04-01
INV-13745,1764,2023-05-15
INV-13746,2842,2023-11-21
INV-13747,5928,2023-11-03
INV-13748,5036,2023-07-02
INV-13749,2020,2023-06-06
INV-13750,2262,2023-07-09
INV-13751,31,2023-11-29
INV-13752,4126,2023-04-11
INV-13753,4931,2023-08-09
INV-13754,2616,2023-01-27
INV-13755,924,2023-05-18
INV-13756,313,2023-04-10
INV-13757,4198,2023-11-23
INV-13758,1777,2023-02-26
INV-13759,3562,2023-12-19
INV-13760,2968,2023-02-06
INV-13761,5433,2023-02-12
INV-13762,5266,2023-08-08
INV-13763,986,2023-02-25
INV-13764,1799,2023-04-25
INV-13765,240,2023-06-30
INV-13766,2722,2023-04-04
INV-13767,2163,2023-03-21
INV-13768,3481,2023-03-08
INV-13769,1623,2023-08-22
INV-13770,4164,2023-11-22
INV-13771,61,2023-06-19
INV-13772,973,2023-06-05
INV-13773,1369,2023-10-08
INV-13774,4703,2023-01-21
INV-13775,1383,2023-09-26
INV-13776,608,2023-11-03
INV-13777,5893,2023-08-12
INV-13778,2482,2023-09-21
INV-13779,2077,2023-08-10
INV-13780,4524,2023-05-23
INV-13781,2601,2023-05-17
INV-13782,5613,2023-07-05
INV-13783,2042,2023-07-31
INV-13784,279,2023-03-28
INV-13785,5217,2023-08-08
INV-13786,223,2023-09-14
INV-13787,2204,2023-01-02
INV-13788,4250,2023-10-17
INV-13789,1953,2023-11-10
INV-13790,3965,2023-11-26
INV-13791,1562,2023-08-22
INV-13792,369,2023-11-03
INV-13793,2434,2023-10-10
INV-13794,4242,2023-05-09
INV-13795,2806,2023-11-20
INV-13796,2203,2023-09-03
INV-13797,2141,2023-11-02
INV-13798,2030,2023-04-30
INV-13799,1278,2023-03-04
INV-13800,4126,2023-03-05
INV-13801,2855,2023-06-21
INV-13802,3794,2023-12-15
INV-13803,2356,2023-08-29
INV-13804,5753,2023-06-14
INV-13805,206,2023-08-09
INV-13806,4161,2023-10-24
INV-13807,3728,2023-05-13
INV-13808,3771,2023-05-20
INV-13809,194,2023-01-10
INV-13810,4389,2023-01-22
INV-13811,969,2023-07-31
INV-13812,1932,2023-10-21
INV-13813,3221,2023-05-10
INV-13814,278,2023-10-30
INV-13815,4537,2023-07-20
INV-13816,5389,2023-10-04
INV-13817,1455,2023-10-29
INV-13818,2757,2023-06-26
INV-13819,5558,2023-01-21
INV-13820,3331,2023-10-02
INV-13821,4070,2023-04-14
INV-13822,3340,2023-04-25
INV-13823,4185,2023-08-10
INV-13824,4350,2023-05-07
INV-13825,3633,2023-03-08
INV-13826,4806,2023-07-29
INV-13827,5944,2023-05-18
INV-13828,1488,2023-01-19
INV-13829,137,2023-05-14
INV-13830,588,2023-07-09
INV-13831,3048,2023-11-14
INV-13832,4783,2023-08-27
INV-13833,2727,2023-06-09
INV-13834,5172,2023-02-07
INV-13835,4946,2023-09-27
INV-13836,562,2023-09-22
INV-13837,971,2023-08-11
INV-13838,2084,2023-08-10
INV-13839,5007,2023-05-08
INV-13840,5547,2023-06-22
INV-13841,2931,2023-01-28
INV-13842,5450,2023-03-05
INV-13843,4210,2023-08-24
INV-13844,5370,2023-06-13
INV-13845,782,2023-04-03
INV-13846,3123,2023-03-18
INV-13847,4921,2023-01-19
INV-13848,1894,2023-06-07
INV-13849,4245,2023-03-10
INV-13850,573,2023-10-28
INV-13851,212,2023-11-21
INV-13852,4817,2023-05-06
INV-13853,2379,2023-07-14
INV-13854,4169,2023-12-21
INV-13855,1245,2023-02-05
INV-13856,2351,2023-02-17
INV-13857,3603,2023-09-19
INV-13858,4480,2023-09-23
INV-13859,2504,2023-09-26
INV-13860,3630,2023-11-18
INV-13861,199,2023-10-20
INV-13862,5749,2023-02-05
INV-13863,5815,2023-11-11
INV-13864,1699,2023-11-04
INV-13865,611,2023-05-22
INV-13866,469,2023-01-17
INV-13867,5777,2023-09-11
INV-13868,1109,2023-08-16
INV-13869,3950,2023-12-04
INV-13870,2818,2023-09-10
INV-13871,4303,2023-01-29
INV-13872,4531,2023-05-30
INV-13873,5959,2023-02-23
INV-13874,4564,2023-02-23
INV-13875,4196,2023-05-08
INV-13876,4819,2023-12-09
INV-13877,5723,2023-10-17
INV-13878,4775,2023-03-31
INV-13879,2909,2023-02-14
INV-13880,186,2023-10-04
INV-13881,2048,2023-08-06
INV-13882,4049,2023-02-07
INV-13883,676,2023-11-19
INV-13884,5321,2023-10-18
INV-13885,3677,2023-04-17
INV-13886,869,2023-12-22
INV-13887,2204,2023-06-30
INV-13888,536,2023-05-03
INV-13889,2637,2023-02-23
INV-13890,2872,2023-05-24
INV-13891,2353,2023-02-14
INV-13892,3943,2023-04-20
INV-13893,2737,2023-05-08
INV-13894,3877,2023-06-30
INV-13895,3534,2023-10-26
INV-13896,3364,2023-01-25
INV-13897,777,2023-10-20
INV-13898,5749,2023-01-23
INV-13899,1811,2023-08-28
INV-13900,3223,2023-05-08
INV-13901,4160,2023-11-14
INV-13902,970,2023-01-18
INV-13903,663,2023-03-27
INV-13904,2876,2023-03-14
INV-13905,3611,2023-07-28
INV-13906,1033,2023-01-27
INV-13907,4451,2023-04-03
INV-13908,1271,2023-12-18
INV-13909,5765,2023-03-15
INV-13910,4879,2023-12-05
INV-13911,5392,2023-08-05
INV-13912,4341,2023-10-07
INV-13913,4917,2023-07-06
INV-13914,2855,2023-08-03
INV-13915,175,2023-09-04
INV-13916,3304,2023-07-29
INV-13917,3095,2023-03-05
INV-13918,1521,2023-08-30
INV-13919,1190,2023-09-04
INV-13920,3854,2023-09-03
INV-13921,253,2023-02-06
INV-13922,4371,2023-03-05
INV-13923,290,2023-01-30
INV-13924,2941,2023-03-13
INV-13925,5515,2023-03-07
INV-13926,4117,2023-06-11
INV-13927,5191,2023-12-07
INV-13928,1034,2023-10-21
INV-13929,5988,2023-12-30
INV-13930,5951,2023-09-26
INV-13931,1886,2023-10-05
INV-13932,4595,2023-02-04
INV-13933,4389,2023-10-05
INV-13934,3682,2023-06-13
INV-13935,1222,2023-03-12
INV-13936,1708,2023-07-03
INV-13937,4688,2023-02-07
INV-13938,2587,2023-12-07
INV-13939,381,2023-12-18
INV-13940,2669,2023-01-23
INV-13941,1433,2023-08-18
INV-13942,5493,2023-02-02
INV-13943,2564,2023-10-04
INV-13944,2421,2023-02-25
INV-13945,5819,2023-03-07
INV-13946,4065,2023-10-28
INV-13947,2097,2023-01-31
INV-13948,1359,2023-12-03
INV-13949,5542,2023-04-10
INV-13950,95,2023-11-14
INV-13951,5037,2023-11-12
INV-13952,4599,2023-07-29
INV-13953,5970,2023-01-19
INV-13954,4746,2023-03-19
INV-13955,162,2023-12-07
INV-13956,5369,2023-09-20
INV-13957,2937,2023-08-18
INV-13958,1346,2023-01-17
INV-13959,2208,2023-07-05
INV-13960,2254,2023-06-27
INV-13961,3466,2023-06-27
INV-13962,4136,2023-05-27
INV-13963,2910,2023-04-09
INV-13964,3886,2023-12-08
INV-13965,5625,2023-09-11
INV-13966,3425,2023-04-13
INV-13967,1283,2023-03-19
INV-13968,2949,2023-11-03
INV-13969,1547,2023-01-21
INV-13970,3438,2023-07-25
INV-13971,1200,2023-02-21
INV-13972,5870,2023-04-28
INV-13973,2955,2023-01-10
INV-13974,290,2023-04-02
INV-13975,5733,2023-02-21
INV-13976,669,2023-08-02
INV-13977,4459,2023-07-31
INV-13978,3958,2023-12-14
INV-13979,2744,2023-04-25
INV-13980,2075,2023-10-29
INV-13981,5927,2023-04-24
INV-13982,1995,2023-09-19
INV-13983,4071,2023-07-08
INV-13984,2965,2023-09-20
INV-13985,3383,2023-09-09
INV-13986,997,2023-03-26
INV-13987,4689,2023-02-11
INV-13988,6,2023-10-17
INV-13989,353,2023-02-28
INV-13990,485,2023-07-22
INV-13991,844,2023-08-14
INV-13992,5646,2023-01-03
INV-13993,4495,2023-01-24
INV-13994,2191,2023-08-31
INV-13995,859,2023-02-21
INV-13996,391,2023-09-12
INV-13997,5313,2023-07-08
INV-13998,5460,2023-09-25
INV-13999,1176,2023-06-25
INV-14000,5012,2023-11-18
INV-14001,4278,2023-12-24
INV-14002,2411,2023-11-25
INV-14003,1926,2023-05-27
INV-14004,5969,2023-09-04
INV-14005,3945,2023-04-01
INV-14006,3723,2023-03-10
INV-14007,863,2023-03-06
INV-14008,5825,2023-03-08
INV-14009,5621,2023-06-11
INV-14010,4647,2023-08-06
INV-14011,4296,2023-04-26
INV-14012,4685,2023-10-24
INV-14013,4391,2023-04-28
INV-14014,4744,2023-11-19
INV-14015,5323,2023-07-02
INV-14016,4452,2023-02-14
INV-14017,4381,2023-01-05
INV-14018,449,2023-06-21
INV-14019,4463,2023-01-06
INV-14020,3632,2023-02-25
INV-14021,4565,2023-03-24
INV-14022,1099,2023-06-07
INV-14023,3081,2023-05-11
INV-14024,4426,2023-12-09
INV-14025,2257,2023-11-02
INV-14026,360,2023-05-09
INV-14027,3818,2023-11-24
INV-14028,2120,2023-11-16
INV-14029,5548,2023-03-06
INV-14030,1008,2023-11-18
INV-14031,2569,2023-08-08
INV-14032,5762,2023-10-01
INV-14033,1965,2023-08-19
INV-14034,3676,2023-06-09
INV-14035,1867,2023-11-10
INV-14036,721,2023-07-17
INV-14037,1519,2023-05-29
INV-14038,1209,2023-05-02
INV-14039,3216,2023-08-21
INV-14040,5891,2023-06-27
INV-14041,4276,2023-01-25
INV-14042,458,2023-07-13
INV-14043,2839,2023-03-04
INV-14044,2386,2023-06-22
INV-14045,4085,2023-11-30
INV-14046,4079,2023-08-14
INV-14047,3921,2023-09-16
INV-14048,3990,2023-07-09
INV-14049,598,2023-09-17
INV-14050,699,2023-04-02
INV-14051,3752,2023-01-27
INV-14052,3334,2023-11-16
INV-14053,1934,2023-06-02
INV-14054,5124,2023-01-19
INV-14055,3810,2023-01-06
INV-14056,1727,2023-05-09
INV-14057,5000,2023-04-19
INV-14058,4238,2023-09-18
INV-14059,2268,2023-05-16
INV-14060,571,2023-01-05
INV-14061,3830,2023-03-20
INV-14062,340,2023-07-21
INV-14063,826,2023-09-27
INV-14064,2116,2023-09-28
INV-14065,1924,2023-12-24
INV-14066,5338,2023-08-19
INV-14067,4416,2023-11-06
INV-14068,1750,2023-12-17
INV-14069,3626,2023-11-25
INV-14070,4918,2023-05-29
INV-14071,4639,2023-01-26
INV-14072,3978,2023-11-26
INV-14073,3114,2023-10-02
INV-14074,1787,2023-04-02
INV-14075,4865,2023-12-19
INV-14076,4220,2023-03-23
INV-14077,1461,2023-10-22
INV-14078,929,2023-12-13
INV-14079,2842,2023-06-09
INV-14080,2186,2023-08-21
INV-14081,3141,2023-07-16
INV-14082,1245,2023-01-09
INV-14083,4613,2023-03-07
INV-14084,3960,2023-04-25
INV-14085,4622,2023-01-06
INV-14086,4334,2023-02-18
INV-14087,568,2023-08-26
INV-14088,794,2023-11-03
INV-14089,2638,2023-01-13
INV-14090,4385,2023-03-30
INV-14091,2127,2023-02-01
INV-14092,5549,2023-07-01
INV-14093,2900,2023-03-08
INV-14094,3537,2023-08-07
INV-14095,1048,2023-12-14
INV-14096,3267,2023-05-09
INV-14097,3992,2023-08-16
INV-14098,3634,2023-11-23
INV-14099,2328,2023-01-29
INV-14100,2582,2023-10-23
INV-14101,2617,2023-12-25
INV-14102,2959,2023-07-22
INV-14103,5662,2023-12-03
INV-14104,5673,2023-05-10
INV-14105,376,2023-05-23
INV-14106,4093,2023-10-02
INV-14107,881,2023-12-28
INV-14108,3859,2023-03-16
INV-14109,1772,2023-03-06
INV-14110,443,2023-11-09
INV-14111,2558,2023-01-20
INV-14112,3571,2023-04-23
INV-14113,1300,2023-02-17
INV-14114,5274,2023-05-25
INV-14115,4838,2023-10-24
INV-14116,2410,2023-12-11
INV-14117,3314,2023-09-02
INV-14118,2471,2023-07-18
INV-14119,2860,2023-05-08
INV-14120,3801,2023-12-17
INV-14121,4162,2023-01-12
INV-14122,3115,2023-08-07
INV-14123,5823,2023-04-16
INV-14124,2963,2023-11-08
INV-14125,4023,2023-12-26
INV-14126,811,2023-03-12
INV-14127,2698,2023-10-16
INV-14128,864,2023-04-19
INV-14129,1177,2023-10-07
INV-14130,2064,2023-12-18
INV-14131,5233,2023-12-12
INV-14132,490,2023-03-12
INV-14133,4357,2023-06-04
INV-14134,78,2023-09-05
INV-14135,2419,2023-09-01
INV-14136,1675,2023-02-06
INV-14137,366,2023-11-30
INV-14138,5603,2023-07-06
INV-14139,1930,2023-02-13
INV-14140,3240,2023-02-03
INV-14141,1671,2023-07-24
INV-14142,767,2023-10-06
INV-14143,5854,2023-03-05
INV-14144,2844,2023-06-26
INV-14145,16,2023-12-24
INV-14146,4395,2023-05-22
INV-14147,1870,2023-06-18
INV-14148,4200,2023-07-13
INV-14149,558,2023-12-01
INV-14150,3913,2023-04-17
INV-14151,3096,2023-02-01
INV-14152,2977,2023-10-07
INV-14153,4444,2023-03-05
INV-14154,2791,2023-11-20
INV-14155,4609,2023-08-03
INV-14156,5644,2023-11-15
INV-14157,1296,2023-06-05
INV-14158,2816,2023-05-19
INV-14159,4509,2023-05-15
INV-14160,83,2023-05-02
INV-14161,5628,2023-11-02
INV-14162,4311,2023-08-02
INV-14163,3159,2023-04-04
INV-14164,3563,2023-05-16
INV-14165,1694,2023-03-09
INV-14166,2372,2023-09-05
INV-14167,1653,2023-01-21
INV-14168,3630,2023-09-14
INV-14169,4178,2023-06-17
INV-14170,4617,2023-05-13
INV-14171,1670,2023-07-25
INV-14172,5215,2023-04-02
INV-14173,1742,2023-03-12
INV-14174,5638,2023-02-27
INV-14175,5105,2023-06-11
INV-14176,3689,2023-02-12
INV-14177,715,2023-01-02
INV-14178,420,2023-04-17
INV-14179,4447,2023-01-16
INV-14180,3655,2023-04-09
INV-14181,598,2023-05-15
INV-14182,4206,2023-10-03
INV-14183,941,2023-08-10
INV-14184,5744,2023-10-21
INV-14185,1646,2023-02-16
INV-14186,1013,2023-10-21
INV-14187,1113,2023-02-18
INV-14188,2225,2023-12-28
INV-14189,146,2023-12-13
INV-14190,2200,2023-05-13
INV-14191,2141,2023-07-17
INV-14192,2619,2023-07-30
INV-14193,3559,2023-01-29
INV-14194,229,2023-03-05
INV-14195,532,2023-08-07
INV-14196,175,2023-12-29
INV-14197,3162,2023-06-30
INV-14198,4391,2023-03-24
INV-14199,4457,2023-06-06
INV-14200,5316,2023-04-12
INV-14201,1096,2023-02-27
INV-14202,134,2023-08-15
INV-14203,2524,2023-10-17
INV-14204,4514,2023-03-23
INV-14205,1505,2023-01-27
INV-14206,3549,2023-03-28
INV-14207,4539,2023-02-25
INV-14208,1836,2023-05-28
INV-14209,5355,2023-09-17
INV-14210,2688,2023-08-30
INV-14211,4806,2023-09-08
INV-14212,594,2023-10-11
INV-14213,4405,2023-12-06
INV-14214,1009,2023-09-08
INV-14215,5698,2023-03-25
INV-14216,679,2023-07-21
INV-14217,3310,2023-11-27
INV-14218,1567,2023-01-19
INV-14219,2630,2023-09-13
INV-14220,4925,2023-05-09
INV-14221,3093,2023-02-18
INV-14222,1551,2023-08-28
INV-14223,882,2023-02-01
INV-14224,2936,2023-11-03
INV-14225,5311,2023-04-27
INV-14226,2891,2023-11-05
INV-14227,3037,2023-01-20
INV-14228,3112,2023-10-23
INV-14229,4723,2023-05-10
INV-14230,3760,2023-01-18
INV-14231,2570,2023-08-26
INV-14232,4192,2023-03-20
INV-14233,5292,2023-09-16
INV-14234,2884,2023-11-25
INV-14235,5682,2023-06-06
INV-14236,1097,2023-01-28
INV-14237,1613,2023-02-25
INV-14238,3804,2023-10-04
INV-14239,5857,2023-01-22
INV-14240,528,2023-05-26
INV-14241,1925,2023-04-04
INV-14242,1783,2023-06-28
INV-14243,4505,2023-04-11
INV-14244,867,2023-07-29
INV-14245,2568,2023-12-23
INV-14246,4089,2023-03-31
INV-14247,5352,2023-10-20
INV-14248,2476,2023-09-25
INV-14249,5419,2023-04-15
INV-14250,4816,2023-12-24
INV-14251,2666,2023-08-12
INV-14252,3750,2023-12-24
INV-14253,2915,2023-03-01
INV-14254,3425,2023-02-14
INV-14255,1850,2023-12-13
INV-14256,638,2023-12-15
INV-14257,4342,2023-10-02
INV-14258,5,2023-03-16
INV-14259,3523,2023-10-01
INV-14260,1230,2023-06-11
INV-14261,3918,2023-11-21
INV-14262,4422,2023-07-22
INV-14263,474,2023-08-31
INV-14264,1806,2023-07-08
INV-14265,4836,2023-02-18
INV-14266,4897,2023-04-29
INV-14267,2365,2023-08-15
INV-14268,163,2023-08-31
INV-14269,2931,2023-04-01
INV-14270,3912,2023-01-26
INV-14271,2310,2023-02-22
INV-14272,2621,2023-01-07
INV-14273,1022,2023-11-29
INV-14274,5840,2023-09-10
INV-14275,4540,2023-02-21
INV-14276,2209,2023-04-25
INV-14277,3817,2023-10-02
INV-14278,3420,2023-09-25
INV-14279,5413,2023-04-03
INV-14280,89,2023-08-23
INV-14281,364,2023-10-07
INV-14282,918,2023-06-10
INV-14283,1743,2023-05-27
INV-14284,1392,2023-07-25
INV-14285,1193,2023-09-12
INV-14286,4522,2023-02-24
INV-14287,2743,2023-08-03
INV-14288,210,2023-03-05
INV-14289,5954,2023-04-04
INV-14290,407,2023-01-22
INV-14291,361,2023-05-07
INV-14292,597,2023-03-30
INV-14293,5615,2023-03-23
INV-14294,4972,2023-11-08
INV-14295,586,2023-09-03
INV-14296,2259,2023-02-10
INV-14297,757,2023-01-02
INV-14298,565,2023-07-10
INV-14299,5288,2023-01-10
INV-14300,5744,2023-03-29
INV-14301,2937,2023-06-10
INV-14302,5421,2023-03-06
INV-14303,496,2023-08-01
INV-14304,5488,2023-09-05
INV-14305,520,2023-06-02
INV-14306,1063,2023-12-24
INV-14307,5327,2023-10-14
INV-14308,5455,2023-04-06
INV-14309,5204,2023-10-18
INV-14310,2017,2023-03-23
INV-14311,4927,2023-10-02
INV-14312,1800,2023-02-03
INV-14313,1657,2023-11-14
INV-14314,5670,2023-08-18
INV-14315,2339,2023-02-01
INV-14316,5935,2023-05-05
INV-14317,4543,2023-01-04
INV-14318,2477,2023-04-27
INV-14319,4117,2023-09-20
INV-14320,4116,2023-09-07
INV-14321,2859,2023-02-20
INV-14322,1382,2023-09-13
INV-14323,5195,2023-09-13
INV-14324,4063,2023-06-11
INV-14325,1453,2023-12-15
INV-14326,5217,2023-07-27
INV-14327,3581,2023-09-16
INV-14328,1844,2023-01-21
INV-14329,1136,2023-01-14
INV-14330,4689,2023-07-15
INV-14331,5838,2023-02-21
INV-14332,4408,2023-12-05
INV-14333,277,2023-12-25
INV-14334,4327,2023-04-18
INV-14335,2842,2023-11-19
INV-14336,3036,2023-07-26
INV-14337,5761,2023-11-03
INV-14338,3066,2023-07-02
INV-14339,812,2023-07-17
INV-14340,2389,2023-02-18
INV-14341,179,2023-01-30
INV-14342,2740,2023-04-18
INV-14343,2511,2023-12-19
INV-14344,4137,2023-05-06
INV-14345,4345,2023-10-20
INV-14346,3783,2023-08-26
INV-14347,1098,2023-05-24
INV-14348,2401,2023-05-31
INV-14349,2966,2023-11-03
INV-14350,3168,2023-06-21
INV-14351,3028,2023-01-28
INV-14352,3256,2023-05-07
INV-14353,2473,2023-01-08
INV-14354,4590,2023-07-02
INV-14355,5161,2023-11-03
INV-14356,4276,2023-05-12
INV-14357,3790,2023-03-29
INV-14358,874,2023-04-04
INV-14359,4352,2023-06-06
INV-14360,1840,2023-09-01
INV-14361,3328,2023-07-24
INV-14362,3876,2023-10-17
INV-14363,668,2023-07-26
INV-14364,2993,2023-01-30
INV-14365,271,2023-12-06
INV-14366,2935,2023-08-21
INV-14367,1646,2023-06-15
INV-14368,4780,2023-04-26
INV-14369,3752,2023-07-03
INV-14370,5898,2023-06-12
INV-14371,1152,2023-11-01
INV-14372,3654,2023-12-09
INV-14373,1253,2023-09-07
INV-14374,3269,2023-10-01
INV-14375,3091,2023-05-27
INV-14376,5132,2023-05-15
INV-14377,1988,2023-06-16
INV-14378,4047,2023-09-11
INV-14379,2850,2023-09-04
INV-14380,4731,2023-08-15
INV-14381,3129,2023-01-09
INV-14382,2604,2023-09-01
INV-14383,1462,2023-05-05
INV-14384,4725,2023-01-19
INV-14385,958,2023-08-27
INV-14386,12,2023-07-28
INV-14387,1968,2023-03-13
INV-14388,1738,2023-12-25
INV-14389,1317,2023-12-28
INV-14390,5299,2023-06-18
INV-14391,4536,2023-10-24
INV-14392,1446,2023-10-01
INV-14393,4532,2023-09-20
INV-14394,4520,2023-09-09
INV-14395,1937,2023-02-12
INV-14396,5150,2023-10-07
INV-14397,4493,2023-10-06
INV-14398,1353,2023-12-01
INV-14399,5983,2023-02-16
INV-14400,593,2023-10-27
INV-14401,2802,2023-04-21
INV-14402,5135,2023-10-04
INV-14403,4662,2023-01-06
INV-14404,1923,2023-01-20
INV-14405,3997,2023-08-10
INV-14406,2224,2023-01-24
INV-14407,1403,2023-10-31
