AllocationID,AllocationDate,DepartmentID,ReturnDate,EquipmentID
AL5283,11/10/2023,161,11/23/2023,1231
AL5284,1/10/2023,162,1/24/2023,1232
AL5285,9/21/2023,163,10/4/2023,1233
AL5286,12/29/2023,164,1/9/2024,1234
AL5287,11/7/2023,165,11/20/2023,1235
AL5288,2/16/2023,166,2/28/2023,1236
AL5289,9/8/2023,167,9/23/2023,1237
AL5290,1/3/2023,168,1/13/2023,1238
AL5291,10/27/2023,169,11/6/2023,1239
AL5292,8/24/2023,170,9/8/2023,1240
AL5293,5/29/2023,171,6/11/2023,1241
AL5294,9/12/2023,172,9/25/2023,1242
AL5295,1/6/2023,173,1/18/2023,1243
AL5296,8/9/2023,174,8/21/2023,1244
AL5297,11/6/2023,175,11/17/2023,1245
AL5298,4/6/2023,176,4/17/2023,1246
AL5299,8/31/2023,177,9/13/2023,1247
AL5300,8/15/2023,178,8/25/2023,1248
AL5301,8/19/2023,179,8/30/2023,1249
AL5302,6/25/2023,180,7/5/2023,1250
AL5303,7/22/2023,181,8/2/2023,1251
AL5304,8/20/2023,182,8/31/2023,1252
AL5305,7/29/2023,183,8/9/2023,1253
AL5306,8/4/2023,184,8/14/2023,1254
AL5307,7/23/2023,185,8/3/2023,1255
AL5308,1/19/2023,186,2/3/2023,1256
AL5309,1/25/2023,187,2/6/2023,1257
AL5310,4/12/2023,188,4/22/2023,1258
AL5311,9/15/2023,189,9/25/2023,1259
AL5312,11/30/2023,190,12/14/2023,1260
AL5313,10/23/2023,191,11/6/2023,1261
AL5314,8/16/2023,192,8/31/2023,1262
AL5315,11/23/2023,193,12/7/2023,1263
AL5316,2/23/2023,194,3/6/2023,1264
AL5317,12/10/2023,195,12/20/2023,1265
AL5318,2/20/2023,196,3/7/2023,1266
AL5319,5/15/2023,197,5/29/2023,1267
AL5320,12/9/2023,1,12/22/2023,1268
AL5321,1/27/2023,2,2/7/2023,1269
AL5322,7/19/2023,3,8/2/2023,1270
AL5323,12/23/2023,4,1/7/2024,1271
AL5324,1/3/2023,5,1/16/2023,1272
AL5325,4/26/2023,6,5/9/2023,1273
AL5326,10/16/2023,7,10/31/2023,1274
AL5327,10/9/2023,8,10/19/2023,1275
AL5328,7/24/2023,9,8/7/2023,1276
AL5329,12/30/2023,10,1/11/2024,1277
AL5330,11/6/2023,11,11/19/2023,1278
AL5331,7/11/2023,12,7/22/2023,1279
AL5332,2/4/2023,13,2/16/2023,1280
AL5333,7/2/2023,14,7/17/2023,1281
AL5334,1/31/2023,15,2/14/2023,1282
AL5335,4/15/2023,16,4/28/2023,1283
AL5336,7/21/2023,17,8/4/2023,1284
AL5337,11/9/2023,18,11/24/2023,1285
AL5338,9/7/2023,19,9/18/2023,1286
AL5339,5/7/2023,20,5/19/2023,1287
AL5340,11/25/2023,21,12/7/2023,1288
AL5341,8/8/2023,22,8/20/2023,1289
AL5342,10/21/2023,23,11/3/2023,1290
AL5343,2/21/2023,24,3/6/2023,1291
AL5344,5/22/2023,25,6/3/2023,1292
AL5345,5/12/2023,26,5/23/2023,1293
AL5346,7/22/2023,27,8/6/2023,1294
AL5347,3/26/2023,28,4/7/2023,1295
AL5348,10/30/2023,29,11/10/2023,1296
AL5349,10/9/2023,30,10/21/2023,1297
AL5350,8/20/2023,31,8/31/2023,1298
AL5351,3/17/2023,32,3/29/2023,1299
AL5352,2/20/2023,33,3/6/2023,1300
AL5353,2/28/2023,34,3/15/2023,1301
AL5354,2/4/2023,35,2/16/2023,1302
AL5355,2/5/2023,36,2/15/2023,1303
AL5356,10/19/2023,37,10/31/2023,1304
AL5357,1/10/2023,38,1/23/2023,1305
AL5358,2/24/2023,39,3/6/2023,1306
AL5359,3/27/2023,40,4/7/2023,1307
AL5360,9/23/2023,41,10/7/2023,1308
AL5361,5/6/2023,42,5/20/2023,1309
AL5362,7/28/2023,43,8/11/2023,1310
AL5363,1/20/2023,44,2/2/2023,1311
AL5364,10/1/2023,45,10/13/2023,1312
AL5365,10/28/2023,46,11/11/2023,1313
AL5366,1/14/2023,47,1/25/2023,1314
AL5367,9/14/2023,48,9/25/2023,1315
AL5368,4/2/2023,49,4/12/2023,1316
AL5369,3/7/2023,50,3/17/2023,1317
AL5370,3/28/2023,51,4/9/2023,1318
AL5371,10/27/2023,52,11/7/2023,1319
AL5372,11/30/2023,53,12/10/2023,1320
AL5373,6/6/2023,54,6/20/2023,1321
AL5374,7/21/2023,55,7/31/2023,1322
AL5375,3/29/2023,56,4/8/2023,1323
AL5376,7/29/2023,57,8/9/2023,1324
AL5377,8/25/2023,58,9/6/2023,1325
AL5378,10/11/2023,59,10/26/2023,1326
AL5379,6/14/2023,60,6/29/2023,1327
AL5380,8/29/2023,61,9/9/2023,1328
AL5381,2/10/2023,62,2/25/2023,1329
AL5382,11/16/2023,63,11/30/2023,1330
AL5383,6/28/2023,64,7/11/2023,1331
AL5384,10/15/2023,65,10/26/2023,1332
AL5385,1/15/2023,66,1/28/2023,1333
AL5386,1/22/2023,67,2/4/2023,1334
AL5387,7/6/2023,68,7/21/2023,1335
AL5388,1/29/2023,69,2/9/2023,1336
AL5389,12/13/2023,70,12/25/2023,1337
AL5390,7/2/2023,71,7/17/2023,1338
AL5391,11/3/2023,72,11/17/2023,1339
AL5392,4/23/2023,73,5/4/2023,1340
AL5393,11/21/2023,74,12/3/2023,1341
AL5394,1/23/2023,75,2/7/2023,1342
AL5395,12/2/2023,76,12/14/2023,1343
AL5396,7/22/2023,77,8/4/2023,1344
AL5397,8/7/2023,78,8/17/2023,1345
AL5398,10/4/2023,79,10/17/2023,1346
AL5399,1/10/2023,80,1/23/2023,1347
AL5400,6/8/2023,81,6/20/2023,1348
AL5401,2/25/2023,82,3/10/2023,1349
AL5402,10/17/2023,83,11/1/2023,1350
AL5403,7/15/2023,84,7/28/2023,1351
AL5404,6/13/2023,85,6/25/2023,1352
AL5405,8/6/2023,86,8/20/2023,1353
AL5406,4/5/2023,87,4/15/2023,1354
AL5407,10/23/2023,88,11/6/2023,1355
AL5408,8/3/2023,89,8/15/2023,1356
AL5409,9/5/2023,90,9/18/2023,1357
AL5410,10/26/2023,91,11/7/2023,1358
AL5411,3/2/2023,92,3/13/2023,1359
AL5412,7/1/2023,93,7/16/2023,1360
AL5413,7/16/2023,94,7/30/2023,1361
AL5414,4/6/2023,95,4/17/2023,1362
AL5415,9/1/2023,96,9/13/2023,1363
AL5416,1/21/2023,97,1/31/2023,1364
AL5417,5/4/2023,98,5/18/2023,1365
AL5418,9/10/2023,99,9/25/2023,1366
AL5419,10/5/2023,100,10/15/2023,1367
AL5420,12/13/2023,101,12/24/2023,1368
AL5421,9/13/2023,102,9/27/2023,1369
AL5422,10/20/2023,103,10/31/2023,1370
AL5423,4/28/2023,104,5/8/2023,1371
AL5424,9/20/2023,105,10/1/2023,1372
AL5425,11/24/2023,106,12/7/2023,1373
AL5426,9/3/2023,107,9/18/2023,1374
AL5427,12/5/2023,108,12/17/2023,1375
AL5428,2/4/2023,109,2/16/2023,1376
AL5429,9/9/2023,110,9/22/2023,1377
AL5430,5/21/2023,111,6/3/2023,1378
AL5431,2/19/2023,112,3/6/2023,1379
AL5432,11/14/2023,113,11/28/2023,1380
AL5433,9/3/2023,114,9/13/2023,1381
AL5434,9/25/2023,115,10/5/2023,1382
AL5435,10/7/2023,116,10/17/2023,1383
AL5436,10/28/2023,117,11/11/2023,1384
AL5437,12/1/2023,118,12/16/2023,1385
AL5438,8/21/2023,119,9/2/2023,1386
AL5439,10/17/2023,120,10/31/2023,1387
AL5440,12/4/2023,121,12/17/2023,1388
AL5441,11/14/2023,122,11/29/2023,1389
AL5442,1/22/2023,123,2/3/2023,1390
AL5443,6/13/2023,124,6/25/2023,1391
AL5444,4/27/2023,125,5/7/2023,1392
AL5445,7/27/2023,126,8/9/2023,1393
AL5446,7/3/2023,127,7/13/2023,1394
AL5447,11/22/2023,128,12/6/2023,1395
AL5448,5/10/2023,129,5/24/2023,1396
AL5449,1/21/2023,130,2/2/2023,1397
AL5450,6/2/2023,131,6/12/2023,1398
AL5451,8/13/2023,132,8/23/2023,1399
AL5452,7/4/2023,133,7/19/2023,1400
AL5453,12/28/2023,134,1/9/2024,1401
AL5454,3/7/2023,135,3/20/2023,1402
AL5455,1/31/2023,136,2/14/2023,1403
AL5456,7/17/2023,137,7/27/2023,1404
AL5457,12/3/2023,138,12/16/2023,1405
AL5458,1/19/2023,139,1/30/2023,1406
AL5459,3/23/2023,140,4/7/2023,1407
AL5460,3/4/2023,141,3/19/2023,1408
AL5461,1/22/2023,142,2/5/2023,1409
AL5462,1/13/2023,143,1/27/2023,1410
AL5463,1/11/2023,144,1/24/2023,1411
AL5464,11/7/2023,145,11/22/2023,1412
AL5465,5/5/2023,146,5/17/2023,1413
AL5466,1/17/2023,147,1/31/2023,1414
AL5467,6/24/2023,148,7/9/2023,1415
AL5468,5/24/2023,149,6/5/2023,1416
AL5469,1/28/2023,150,2/7/2023,1417
AL5470,7/17/2023,151,7/28/2023,1418
AL5471,1/26/2023,152,2/10/2023,1419
AL5472,7/5/2023,153,7/15/2023,1420
AL5473,10/1/2023,154,10/13/2023,1421
AL5474,5/11/2023,155,5/22/2023,1422
AL5475,3/1/2023,156,3/13/2023,1423
AL5476,10/24/2023,157,11/6/2023,1424
AL5477,3/27/2023,158,4/9/2023,1425
AL5478,8/9/2023,159,8/20/2023,1426
AL5479,3/5/2023,160,3/19/2023,1427
AL5480,9/29/2023,161,10/14/2023,1428
AL5481,8/21/2023,162,8/31/2023,1429
AL5482,10/26/2023,163,11/10/2023,1430
AL5483,9/25/2023,164,10/10/2023,1431
AL5484,9/21/2023,165,10/1/2023,1432
AL5485,11/20/2023,166,11/30/2023,1433
AL5486,8/31/2023,167,9/15/2023,1434
AL5487,2/12/2023,168,2/23/2023,1435
AL5488,4/17/2023,169,4/29/2023,1436
AL5489,3/23/2023,170,4/7/2023,1437
AL5490,11/10/2023,171,11/25/2023,1438
AL5491,5/19/2023,172,6/2/2023,1439
AL5492,9/22/2023,173,10/3/2023,1440
AL5493,6/13/2023,174,6/26/2023,1441
AL5494,12/18/2023,175,1/2/2024,1442
AL5495,11/7/2023,176,11/18/2023,1443
AL5496,6/28/2023,177,7/11/2023,1444
AL5497,8/19/2023,178,9/3/2023,1445
AL5498,4/1/2023,179,4/11/2023,1446
AL5499,10/20/2023,180,10/31/2023,1447
AL5500,11/18/2023,181,12/1/2023,1448
AL5501,6/25/2023,182,7/6/2023,1449
AL5502,12/18/2023,183,12/30/2023,1450
AL5503,1/31/2023,184,2/14/2023,1451
AL5504,8/26/2023,185,9/8/2023,1452
AL5505,8/19/2023,186,9/1/2023,1453
AL5506,1/15/2023,187,1/28/2023,1454
AL5507,1/24/2023,188,2/5/2023,1455
AL5508,8/26/2023,189,9/6/2023,1456
AL5509,8/29/2023,190,9/13/2023,1457
AL5510,5/7/2023,191,5/20/2023,1458
AL5511,7/11/2023,192,7/22/2023,1459
AL5512,11/21/2023,193,12/2/2023,1460
AL5513,10/4/2023,194,10/18/2023,1461
AL5514,9/13/2023,195,9/28/2023,1462
AL5515,5/26/2023,196,6/7/2023,1463
AL5516,5/5/2023,197,5/15/2023,1464
AL5517,5/23/2023,1,6/7/2023,1465
AL5518,6/5/2023,2,6/15/2023,1466
AL5519,9/27/2023,3,10/10/2023,1467
AL5520,9/26/2023,4,10/8/2023,1468
AL5521,5/20/2023,5,6/3/2023,1469
AL5522,11/29/2023,6,12/13/2023,1470
AL5523,10/27/2023,7,11/10/2023,1471
AL5524,2/20/2023,8,3/3/2023,1472
AL5525,3/9/2023,9,3/24/2023,1473
AL5526,4/3/2023,10,4/15/2023,1474
AL5527,10/4/2023,11,10/16/2023,1475
AL5528,6/27/2023,12,7/12/2023,1476
AL5529,11/19/2023,13,12/4/2023,1477
AL5530,6/2/2023,14,6/15/2023,1478
AL5531,11/18/2023,15,11/28/2023,1479
AL5532,8/10/2023,16,8/21/2023,1480
AL5533,7/22/2023,17,8/1/2023,1481
AL5534,7/13/2023,18,7/27/2023,1482
AL5535,8/27/2023,19,9/7/2023,1483
AL5536,1/29/2023,20,2/10/2023,1484
AL5537,11/22/2023,21,12/2/2023,1485
AL5538,7/7/2023,22,7/21/2023,1486
AL5539,2/25/2023,23,3/9/2023,1487
AL5540,7/4/2023,24,7/14/2023,1488
AL5541,6/6/2023,25,6/21/2023,1489
AL5542,4/4/2023,26,4/15/2023,1490
AL5543,4/13/2023,27,4/28/2023,1491
AL5544,12/12/2023,28,12/26/2023,1492
AL5545,9/8/2023,29,9/23/2023,1493
AL5546,4/29/2023,30,5/14/2023,1494
AL5547,11/22/2023,31,12/3/2023,1495
AL5548,6/24/2023,32,7/5/2023,1496
AL5549,4/30/2023,33,5/12/2023,1497
AL5550,5/30/2023,34,6/11/2023,1498
AL5551,7/9/2023,35,7/20/2023,1499
AL5552,10/1/2023,36,10/14/2023,1500
AL5553,5/30/2023,37,6/13/2023,1501
AL5554,4/6/2023,38,4/19/2023,1502
AL5555,1/25/2023,39,2/6/2023,1503
AL5556,2/24/2023,40,3/10/2023,1504
AL5557,10/3/2023,41,10/16/2023,1505
AL5558,7/1/2023,42,7/11/2023,1506
AL5559,4/24/2023,43,5/7/2023,1507
AL5560,7/31/2023,44,8/12/2023,1508
AL5561,8/27/2023,45,9/11/2023,1509
AL5562,4/13/2023,46,4/27/2023,1510
AL5563,6/16/2023,47,7/1/2023,1511
AL5564,2/27/2023,48,3/9/2023,1512
AL5565,2/23/2023,49,3/9/2023,1513
AL5566,2/9/2023,50,2/20/2023,1514
AL5567,3/23/2023,51,4/7/2023,1515
AL5568,4/5/2023,52,4/16/2023,1516
AL5569,3/29/2023,53,4/13/2023,1517
AL5570,1/9/2023,54,1/21/2023,1518
AL5571,1/5/2023,55,1/15/2023,1519
AL5572,5/29/2023,56,6/8/2023,1520
AL5573,9/27/2023,57,10/11/2023,1521
AL5574,7/6/2023,58,7/18/2023,1522
AL5575,8/8/2023,59,8/18/2023,1523
AL5576,11/10/2023,60,11/20/2023,1524
AL5577,5/22/2023,61,6/5/2023,1525
AL5578,12/2/2023,62,12/16/2023,1526
AL5579,5/11/2023,63,5/24/2023,1527
AL5580,6/27/2023,64,7/10/2023,1528
AL5581,4/2/2023,65,4/15/2023,1529
AL5582,9/16/2023,66,9/30/2023,1530
AL5583,10/26/2023,67,11/6/2023,1531
AL5584,7/4/2023,68,7/16/2023,1532
AL5585,6/19/2023,69,7/2/2023,1533
AL5586,8/12/2023,70,8/23/2023,1534
AL5587,4/6/2023,71,4/20/2023,1535
AL5588,10/3/2023,72,10/16/2023,1536
AL5589,4/26/2023,73,5/6/2023,1537
AL5590,7/20/2023,74,8/2/2023,1538
AL5591,8/22/2023,75,9/2/2023,1539
AL5592,9/17/2023,76,10/1/2023,1540
AL5593,1/7/2023,77,1/21/2023,1541
AL5594,4/22/2023,78,5/2/2023,1542
AL5595,6/16/2023,79,6/29/2023,1543
AL5596,11/26/2023,80,12/11/2023,1544
AL5597,12/4/2023,81,12/17/2023,1545
AL5598,1/3/2023,82,1/13/2023,1546
AL5599,8/14/2023,83,8/27/2023,1547
AL5600,2/10/2023,84,2/22/2023,1548
AL5601,12/30/2023,85,1/12/2024,1549
AL5602,10/3/2023,86,10/17/2023,1550
AL5603,4/3/2023,87,4/13/2023,1551
AL5604,10/27/2023,88,11/9/2023,1552
AL5605,5/18/2023,89,6/1/2023,1553
AL5606,12/22/2023,90,1/4/2024,1554
AL5607,4/27/2023,91,5/12/2023,1555
AL5608,3/6/2023,92,3/18/2023,1556
AL5609,11/5/2023,93,11/19/2023,1557
AL5610,2/7/2023,94,2/21/2023,1558
AL5611,9/1/2023,95,9/14/2023,1559
AL5612,10/11/2023,96,10/21/2023,1560
AL5613,11/17/2023,97,11/29/2023,1561
AL5614,11/30/2023,98,12/15/2023,1562
AL5615,5/2/2023,99,5/12/2023,1563
AL5616,1/8/2023,100,1/18/2023,1564
AL5617,9/9/2023,101,9/23/2023,1565
AL5618,3/5/2023,102,3/16/2023,1566
AL5619,6/24/2023,103,7/5/2023,1567
AL5620,4/25/2023,104,5/10/2023,1568
AL5621,1/28/2023,105,2/9/2023,1569
AL5622,4/3/2023,106,4/17/2023,1570
AL5623,7/17/2023,107,7/28/2023,1571
AL5624,7/25/2023,108,8/5/2023,1572
AL5625,1/26/2023,109,2/9/2023,1573
AL5626,10/18/2023,110,10/30/2023,1574
AL5627,3/1/2023,111,3/12/2023,1575
AL5628,9/22/2023,112,10/4/2023,1576
AL5629,11/9/2023,113,11/20/2023,1577
AL5630,5/17/2023,114,5/29/2023,1578
AL5631,12/13/2023,115,12/23/2023,1579
AL5632,9/26/2023,116,10/10/2023,1580
AL5633,9/15/2023,117,9/27/2023,1581
AL5634,10/1/2023,118,10/15/2023,1582
AL5635,6/19/2023,119,7/4/2023,1583
AL5636,11/11/2023,120,11/22/2023,1584
AL5637,11/16/2023,121,11/27/2023,1585
AL5638,11/22/2023,122,12/4/2023,1586
AL5639,6/3/2023,123,6/13/2023,1587
AL5640,7/16/2023,124,7/27/2023,1588
AL5641,3/6/2023,125,3/21/2023,1589
AL5642,2/5/2023,126,2/17/2023,1590
AL5643,8/31/2023,127,9/12/2023,1591
AL5644,11/3/2023,128,11/15/2023,1592
AL5645,11/6/2023,129,11/21/2023,1593
AL5646,4/28/2023,130,5/8/2023,1594
AL5647,6/5/2023,131,6/15/2023,1595
AL5648,10/7/2023,132,10/18/2023,1596
AL5649,11/18/2023,133,12/3/2023,1597
AL5650,10/26/2023,134,11/7/2023,1598
AL5651,4/16/2023,135,5/1/2023,1599
AL5652,6/18/2023,136,6/30/2023,1600
AL5653,11/5/2023,137,11/19/2023,1601
AL5654,12/27/2023,138,1/11/2024,1602
AL5655,10/17/2023,139,10/28/2023,1603
AL5656,4/23/2023,140,5/6/2023,1604
AL5657,3/28/2023,141,4/11/2023,1605
AL5658,2/2/2023,142,2/13/2023,1606
AL5659,11/4/2023,143,11/16/2023,1607
AL5660,7/9/2023,144,7/19/2023,1608
AL5661,11/7/2023,145,11/22/2023,1609
AL5662,4/13/2023,146,4/27/2023,1610
AL5663,6/11/2023,147,6/22/2023,1611
AL5664,1/1/2024,148,1/11/2024,1612
AL5665,9/25/2023,149,10/6/2023,1613
AL5666,12/11/2023,150,12/23/2023,1614
AL5667,10/9/2023,151,10/23/2023,1615
AL5668,2/5/2023,152,2/15/2023,1616
AL5669,5/14/2023,153,5/29/2023,1617
AL5670,10/19/2023,154,10/31/2023,1618
AL5671,5/2/2023,155,5/17/2023,1619
AL5672,5/19/2023,156,5/31/2023,1620
AL5673,8/7/2023,157,8/18/2023,1621
AL5674,7/26/2023,158,8/8/2023,1622
AL5675,1/14/2023,159,1/27/2023,1623
AL5676,11/23/2023,160,12/5/2023,1624
AL5677,9/8/2023,161,9/20/2023,1625
AL5678,7/14/2023,162,7/29/2023,1626
AL5679,8/28/2023,163,9/12/2023,1627
AL5680,6/25/2023,164,7/10/2023,1628
AL5681,8/21/2023,165,9/1/2023,1629
AL5682,2/17/2023,166,2/27/2023,1630
AL5683,4/18/2023,167,4/28/2023,1631
AL5684,4/29/2023,168,5/13/2023,1632
AL5685,1/16/2023,169,1/28/2023,1633
AL5686,9/1/2023,170,9/11/2023,1634
AL5687,7/10/2023,171,7/22/2023,1635
AL5688,1/17/2023,172,2/1/2023,1636
AL5689,9/24/2023,173,10/9/2023,1637
AL5690,5/13/2023,174,5/23/2023,1638
AL5691,4/25/2023,175,5/8/2023,1639
AL5692,6/15/2023,176,6/26/2023,1640
AL5693,10/9/2023,177,10/22/2023,1641
AL5694,3/21/2023,178,4/1/2023,1642
AL5695,3/24/2023,179,4/5/2023,1643
AL5696,2/11/2023,180,2/22/2023,1644
AL5697,6/10/2023,181,6/20/2023,1645
AL5698,1/13/2023,182,1/27/2023,1646
AL5699,7/16/2023,183,7/26/2023,1647
AL5700,9/17/2023,184,9/27/2023,1648
AL5701,11/17/2023,185,12/1/2023,1649
AL5702,12/25/2023,186,1/6/2024,1650
AL5703,2/24/2023,187,3/7/2023,1651
AL5704,12/11/2023,188,12/22/2023,1652
AL5705,9/1/2023,189,9/13/2023,1653
AL5706,12/8/2023,190,12/18/2023,1654
AL5707,10/23/2023,191,11/5/2023,1655
AL5708,11/13/2023,192,11/28/2023,1656
AL5709,11/22/2023,193,12/2/2023,1657
AL5710,1/12/2023,194,1/25/2023,1658
AL5711,8/26/2023,195,9/5/2023,1659
AL5712,5/28/2023,196,6/10/2023,1660
AL5713,10/5/2023,197,10/17/2023,1661
AL5714,3/27/2023,1,4/7/2023,1662
AL5715,8/2/2023,2,8/15/2023,1663
AL5716,9/7/2023,3,9/22/2023,1664
AL5717,2/10/2023,4,2/21/2023,1665
AL5718,1/9/2023,5,1/22/2023,1666
AL5719,5/4/2023,6,5/16/2023,1667
AL5720,1/14/2023,7,1/29/2023,1668
AL5721,6/19/2023,8,7/2/2023,1669
AL5722,8/12/2023,9,8/27/2023,1670
AL5723,12/12/2023,10,12/24/2023,1671
AL5724,2/26/2023,11,3/12/2023,1672
AL5725,12/28/2023,12,1/11/2024,1673
AL5726,10/20/2023,13,10/31/2023,1674
AL5727,4/5/2023,14,4/19/2023,1675
AL5728,1/29/2023,15,2/9/2023,1676
AL5729,2/10/2023,16,2/21/2023,1677
AL5730,12/23/2023,17,1/5/2024,1678
AL5731,1/15/2023,18,1/26/2023,1679
AL5732,5/12/2023,19,5/25/2023,1680
AL5733,10/30/2023,20,11/11/2023,1681
AL5734,7/22/2023,21,8/1/2023,1682
AL5735,7/13/2023,22,7/25/2023,1683
AL5736,12/7/2023,23,12/18/2023,1684
AL5737,11/3/2023,24,11/14/2023,1685
AL5738,3/23/2023,25,4/3/2023,1686
AL5739,9/11/2023,26,9/21/2023,1687
AL5740,10/14/2023,27,10/24/2023,1688
AL5741,7/10/2023,28,7/25/2023,1689
AL5742,7/17/2023,29,7/29/2023,1690
AL5743,7/25/2023,30,8/5/2023,1691
AL5744,7/25/2023,31,8/9/2023,1692
AL5745,6/28/2023,32,7/8/2023,1693
AL5746,1/22/2023,33,2/4/2023,1694
AL5747,11/9/2023,34,11/21/2023,1695
AL5748,5/14/2023,35,5/29/2023,1696
AL5749,6/4/2023,36,6/19/2023,1697
AL5750,12/3/2023,37,12/18/2023,1698
AL5751,12/1/2023,38,12/12/2023,1699
AL5752,11/10/2023,39,11/23/2023,1700
AL5753,1/8/2023,40,1/22/2023,1701
AL5754,12/18/2023,41,12/31/2023,1702
AL5755,2/2/2023,42,2/17/2023,1703
AL5756,7/2/2023,43,7/15/2023,1704
AL5757,3/7/2023,44,3/19/2023,1705
AL5758,1/22/2023,45,2/4/2023,1706
AL5759,12/4/2023,46,12/15/2023,1707
AL5760,6/15/2023,47,6/27/2023,1708
AL5761,7/27/2023,48,8/11/2023,1709
AL5762,5/19/2023,49,6/3/2023,1710
AL5763,8/19/2023,50,9/3/2023,1711
AL5764,12/23/2023,51,1/7/2024,1712
AL5765,10/29/2023,52,11/10/2023,1713
AL5766,8/16/2023,53,8/31/2023,1714
AL5767,5/19/2023,54,5/31/2023,1715
AL5768,5/3/2023,55,5/18/2023,1716
AL5769,6/18/2023,56,7/3/2023,1717
AL5770,2/7/2023,57,2/21/2023,1718
AL5771,4/1/2023,58,4/13/2023,1719
AL5772,11/30/2023,59,12/11/2023,1720
AL5773,7/15/2023,60,7/26/2023,1721
AL5774,8/29/2023,61,9/10/2023,1722
AL5775,5/14/2023,62,5/25/2023,1723
AL5776,3/22/2023,63,4/2/2023,1724
AL5777,2/12/2023,64,2/27/2023,1725
AL5778,2/11/2023,65,2/23/2023,1726
AL5779,8/10/2023,66,8/22/2023,1727
AL5780,3/11/2023,67,3/21/2023,1728
AL5781,11/25/2023,68,12/8/2023,1729
AL5782,5/4/2023,69,5/16/2023,1730
AL5783,6/20/2023,70,7/1/2023,1731
AL5784,12/10/2023,71,12/22/2023,1732
AL5785,10/17/2023,72,11/1/2023,1733
AL5786,12/27/2023,73,1/8/2024,1734
AL5787,6/13/2023,74,6/26/2023,1735
AL5788,8/17/2023,75,8/31/2023,1736
AL5789,7/9/2023,76,7/20/2023,1737
AL5790,5/15/2023,77,5/28/2023,1738
AL5791,5/19/2023,78,5/29/2023,1739
AL5792,12/27/2023,79,1/10/2024,1740
AL5793,1/21/2023,80,2/4/2023,1741
AL5794,10/12/2023,81,10/26/2023,1742
AL5795,9/18/2023,82,9/28/2023,1743
AL5796,6/30/2023,83,7/11/2023,1744
AL5797,8/14/2023,84,8/25/2023,1745
AL5798,12/22/2023,85,1/4/2024,1746
AL5799,9/13/2023,86,9/23/2023,1747
AL5800,10/15/2023,87,10/29/2023,1748
AL5801,12/18/2023,88,1/2/2024,1749
AL5802,6/22/2023,89,7/7/2023,1750
AL5803,10/4/2023,90,10/18/2023,1751
AL5804,8/28/2023,91,9/7/2023,1752
AL5805,12/21/2023,92,1/2/2024,1753
AL5806,6/15/2023,93,6/28/2023,1754
AL5807,8/9/2023,94,8/20/2023,1755
AL5808,8/4/2023,95,8/15/2023,1756
AL5809,4/7/2023,96,4/17/2023,1757
AL5810,8/21/2023,97,9/3/2023,1758
AL5811,7/3/2023,98,7/17/2023,1759
AL5812,4/23/2023,99,5/7/2023,1760
AL5813,5/13/2023,100,5/23/2023,1761
AL5814,7/7/2023,101,7/21/2023,1762
AL5815,4/16/2023,102,4/27/2023,1763
AL5816,9/3/2023,103,9/17/2023,1764
AL5817,12/28/2023,104,1/10/2024,1765
AL5818,11/29/2023,105,12/10/2023,1766
AL5819,3/22/2023,106,4/1/2023,1767
AL5820,2/23/2023,107,3/7/2023,1768
AL5821,1/22/2023,108,2/4/2023,1769
AL5822,5/1/2023,109,5/16/2023,1770
AL5823,5/25/2023,110,6/5/2023,1771
AL5824,4/30/2023,111,5/15/2023,1772
AL5825,2/18/2023,112,3/5/2023,1773
AL5826,8/11/2023,113,8/21/2023,1774
AL5827,8/1/2023,114,8/13/2023,1775
AL5828,8/1/2023,115,8/11/2023,1776
AL5829,3/3/2023,116,3/17/2023,1777
AL5830,1/9/2023,117,1/21/2023,1778
AL5831,9/10/2023,118,9/25/2023,1779
AL5832,8/19/2023,119,8/31/2023,1780
AL5833,2/10/2023,120,2/25/2023,1781
AL5834,1/20/2023,121,2/2/2023,1782
AL5835,12/11/2023,122,12/23/2023,1783
AL5836,12/15/2023,123,12/27/2023,1784
AL5837,6/10/2023,124,6/20/2023,1785
AL5838,5/26/2023,125,6/8/2023,1786
AL5839,10/23/2023,126,11/3/2023,1787
AL5840,9/21/2023,127,10/5/2023,1788
AL5841,3/19/2023,128,3/30/2023,1789
AL5842,4/20/2023,129,5/5/2023,1790
AL5843,8/30/2023,130,9/11/2023,1791
AL5844,6/5/2023,131,6/18/2023,1792
AL5845,4/25/2023,132,5/5/2023,1793
AL5846,3/8/2023,133,3/21/2023,1794
AL5847,2/5/2023,134,2/15/2023,1795
AL5848,10/2/2023,135,10/15/2023,1796
AL5849,8/30/2023,136,9/14/2023,1797
AL5850,9/26/2023,137,10/11/2023,1798
AL5851,11/21/2023,138,12/5/2023,1799
AL5852,4/18/2023,139,4/30/2023,1800
AL5853,5/10/2023,140,5/20/2023,1801
AL5854,2/4/2023,141,2/17/2023,1802
AL5855,1/6/2023,142,1/16/2023,1803
AL5856,2/10/2023,143,2/25/2023,1804
AL5857,7/16/2023,144,7/29/2023,1805
AL5858,3/12/2023,145,3/23/2023,1806
AL5859,7/19/2023,146,8/1/2023,1807
AL5860,6/10/2023,147,6/23/2023,1808
AL5861,12/26/2023,148,1/5/2024,1809
AL5862,1/24/2023,149,2/4/2023,1810
AL5863,12/1/2023,150,12/11/2023,1811
