EquipmentName,EquipmentCode,RegulationID,DepartmentID,UserID
"Holder, Camera, Surgical",FXR,R026,163,387
"Frame, Camera, Surgical",FXS,R027,164,388
"Film, Camera, Surgical",FXT,R028,165,389
"Shoes, Operating-Room",FXW,R029,166,390
"Dress, Surgical",FYE,R030,167,391
"Cap, Surgical",FYF,R001,168,392
"Appliance, Facial Fracture, External",FYI,R002,169,393
"Prosthesis, Ear, Internal",FZD,R003,170,394
"Prosthesis, Nose, Internal",FZE,R004,171,395
"Splint, Extremity, Inflatable, External",FZF,R005,172,396
"Apparatus, Air Handling, Bench",FZG,R006,173,397
"Apparatus, Air Handling, Room",FZH,R007,174,398
"Apparatus, Air Handling, Enclosure",FZI,R008,175,399
"Chair, Surgical, Non-Electrical",FZK,R009,176,400
"Stool, Operating-Room",FZM,R010,177,401
"Chisel, Surgical, Manual",FZO,R011,178,402
"Clip, Implantable",FZP,R012,179,403
"Clip, Removable (Skin)",FZQ,R013,180,404
"Contractor, Surgical",FZR,R014,181,405
"Curette, Surgical, General Use",FZS,R015,182,406
"Cutter, Surgical",FZT,R016,183,407
"Expander, Surgical, Skin Graft",FZW,R017,184,408
"Guide, Surgical, Instrument",FZX,R018,185,409
"Hammer, Surgical",FZY,R019,186,410
"Marker, Skin",FZZ,R020,187,411
"Needle, Aspiration And Injection, Disposable",GAA,R021,188,412
"Needle, Suturing, Disposable",GAB,R022,189,413
"Rasp, Surgical, General & Plastic Surgery",GAC,R023,190,414
Retractor,GAD,R024,191,415
"Snare, Surgical",GAE,R025,192,416
"Spatula, Surgical, General & Plastic Surgery",GAF,R026,193,417
"Stylet, Surgical, General & Plastic Surgery",GAH,R027,194,418
"Stripper, Vein, Reusable",GAI,R028,195,419
"Stripper, Vein, Disposable",GAJ,R029,196,420
"Suture, Absorbable",GAK,R030,197,421
"Suture, Absorbable, Natural",GAL,R001,1,422
"Suture, Absorbable, Synthetic, Polyglycolic Acid",GAM,R002,2,423
"Suture, Absorbable, Synthetic",GAN,R003,3,424
"Suture, Nonabsorbable",GAO,R004,4,425
"Suture, Nonabsorbable, Silk",GAP,R005,5,426
"Suture, Nonabsorbable, Synthetic, Polyamide",GAR,R006,6,427
"Suture, Nonabsorbable, Synthetic, Polyester",GAS,R007,7,428
"Suture, Nonabsorbable, Synthetic, Polyethylene",GAT,R008,8,429
"Suture, Nonabsorbable, Synthetic, Polypropylene",GAW,R009,9,430
"Tourniquet, Nonpneumatic",GAX,R010,10,431
"Catheter, Balloon Type",GBA,R011,11,432
"Chair, Surgical, Ac-Powered",GBB,R012,12,433
"Lamp, Surgical, Incandescent",GBC,R013,13,434
"Material, External Aesthetic Restoration, Used With Adhesive",GBI,R014,14,435
"Prosthesis, Adhesive, External",GBJ,R015,15,436
"Catheter, Pediatric, General & Plastic Surgery",GBN,R016,16,437
"Catheter, Nephrostomy, General & Plastic Surgery",GBO,R017,17,438
"Catheter, Multiple Lumen",GBP,R018,18,439
"Catheter, Continuous Irrigation",GBQ,R019,19,440
"Catheter, Ventricular, General & Plastic Surgery",GBS,R020,20,441
"Catheter, Peritoneal",GBW,R021,21,442
"Catheter, Irrigation",GBX,R022,22,443
"Catheter, Eustachian, General & Plastic Surgery",GBY,R023,23,444
"Catheter, Cholangiography",GBZ,R024,24,445
"Needle, Catheter",GCB,R025,25,446
"Dilator, Catheter",GCC,R026,26,447
"Connector, Catheter",GCD,R027,27,448
"Adaptor, Catheter",GCE,R028,28,449
"Apparatus, Suction, Single Patient Use, Portable, Nonpowered",GCY,R029,29,450
"Retainer, Surgical",GCZ,R030,30,451
"Table, Operating-Room, Electrical",GDC,R001,31,452
"Guide, Needle, Surgical",GDF,R002,32,453
"Hook, Surgical, General & Plastic Surgery",GDG,R003,33,454
"Gouge, Surgical, General & Plastic Surgery",GDH,R004,34,455
"Dissector, Surgical, General & Plastic Surgery",GDI,R005,35,456
"Clamp, Surgical, General & Plastic Surgery",GDJ,R006,36,457
"Needle, Suturing, Reusable",GDL,R007,37,458
"Needle, Aspiration And Injection, Reusable",GDM,R008,38,459
"Knife, Amputation",GDN,R009,39,460
"Applier, Surgical, Clip",GDO,R010,40,461
"Saw, Manual And Accessories",GDR,R011,41,462
"Staple, Removable (Skin)",GDT,R012,42,463
"Staple, Implantable",GDW,R013,43,464
"Scalpel, One-Piece",GDX,R014,44,465
"Gauze/Sponge, Internal, X-Ray Detectable",GDY,R015,45,466
"Handle, Scalpel",GDZ,R016,46,467
"Cannula, Surgical, General & Plastic Surgery",GEA,R017,47,468
"Brush, Scrub, Operating-Room",GEC,R018,48,469
"Brush, Dermabrasion, Manual",GED,R019,49,470
"Brush, Biopsy, General & Plastic Surgery",GEE,R020,50,471
"Applier, Staple, Surgical,",GEF,R021,51,472
"Elevator, Surgical, General & Plastic Surgery",GEG,R022,52,473
"Unit, Cryosurgical, Accessories",GEH,R023,53,474
"Electrosurgical, Cutting & Coagulation & Accessories",GEI,R024,54,475
"Carrier, Ligature",GEJ,R025,55,476
"Forceps, General & Plastic Surgery",GEN,R026,56,477
"File, Surgical, General & Plastic Surgery",GEO,R027,57,478
"Blade, Scalpel",GES,R028,58,479
"Motor, Surgical Instrument, Pneumatic Powered",GET,R029,59,480
Powered Laser Surgical Instrument,GEX,R030,60,481
"Motor, Surgical Instrument, Ac-Powered",GEY,R001,61,482
"Blade, Saw, General & Plastic Surgery, Surgical",GFA,R002,62,483
"Head, Surgical, Hammer",GFB,R003,63,484
"Driver, Surgical, Pin",GFC,R004,64,485
Dermatome,GFD,R005,65,486
"Brush, Dermabrasion, Powered",GFE,R006,66,487
"Bur, Surgical, General & Plastic Surgery",GFF,R007,67,488
"Bit, Surgical",GFG,R008,68,489
"Osteotome, Manual",GFI,R009,69,490
"Mallet, Surgical, General & Plastic Surgery",GFJ,R010,70,491
"Saw, Powered, And Accessories",HAB,R011,71,492
"Apparatus, Electrosurgical",HAM,R012,72,493
"Illuminator, Fiberoptic, Surgical Field",HBI,R013,73,494
"Applier, Hemostatic Clip",HBT,R014,74,495
"Instrument, Ligature Passing And Knot Tying",HCF,R015,75,496
"Lamp, Fluorescein, Ac-Powered",HJE,R016,76,497
"Pad, Eye",HMP,R017,77,498
"Microscope, Operating, Non-Electric, Ophthalmic",HRB,R018,78,499
"Microscope, Operating & Accessories, Ac-Powered, Ophthalmic",HRM,R019,79,1
Hemostat,HRQ,R020,80,2
Saw,HSO,R021,81,3
"Pliers, Surgical",HTC,R022,82,4
Forceps,HTD,R023,83,5
Elevator,HTE,R024,84,6
Curette,HTF,R025,85,7
Rasp,HTR,R026,86,8
"Instrument, Cutting, Orthopedic",HTZ,R027,87,9
Osteotome,HWM,R028,88,10
Clamp,HXD,R029,89,11
Mallet,HXL,R030,90,12
"Spatula, Orthopedic",HXR,R001,91,13
"Tape, Orthopedic",HXT,R002,92,14
"Forceps, Wire Holding",HYA,R003,93,15
"Prosthesis, Esophagus",JCQ,R004,94,16
"Apparatus, Suction, Ward Use, Portable, Ac-Powered",JCX,R005,95,17
"Catheter, Infusion",JCY,R006,96,18
"Table, Surgical With Orthopedic Accessories, Ac-Powered",JEA,R007,97,19
"Table, Surgical With Orthopedic Accessories, Manual",JEB,R008,98,20
"Electrode, Electrosurgical",JOS,R009,99,21
"Electrode, Gel, Electrosurgical",JOT,R010,100,22
"Cannula, Ear",JYC,R011,101,23
"Chisel, Mastoid",JYD,R012,102,24
"Holder, Ear Speculum",JYK,R013,103,25
"Holder, Speculum, Ent",KAG,R014,104,26
"Cannula, Sinus",KAM,R015,105,27
"Chisel, Nasal",KAN,R016,106,28
"Cannulae, Bronchial",KCE,R017,107,29
"Epilator, High Frequency, Needle-Type",KCW,R018,108,30
"Epilator, High Frequency, Tweezer-Type",KCX,R019,109,31
"Tourniquet, Pneumatic",KCY,R020,110,32
"Prosthesis, Breast, External, Used With Adhesive",KCZ,R021,111,33
"Prosthesis, Ptfe/Carbon-Fiber",KDA,R022,112,34
"Instrument, Surgical, Disposable",KDC,R023,113,35
"Kit, Surgical Instrument, Disposable",KDD,R024,114,36
Chisel (Osteotome),KDG,R025,115,37
"Saw, Pneumatically Powered",KFK,R026,116,38
"Cabinet, Phototherapy (Puva)",KGL,R027,117,39
"Retention Device, Suture",KGS,R028,118,40
"Ring (Wound Protector), Drape Retention, Internal",KGW,R029,119,41
"Bag, Intestine",KGY,R030,120,42
"Accessories, Catheter",KGZ,R001,121,43
"Hook, Bone",KIK,R002,122,44
"Material, Polytetrafluoroethylene Vitreous Carbon, For Maxillofacial Reconstruction",KKY,R003,123,45
"Solvent, Adhesive Tape",KOX,R004,124,46
"Degreaser, Skin, Surgical",KOY,R005,125,47
"Beads, Hydrophilic, For Wound Exudate Absorption",KOZ,R006,126,48
"Chamber, Oxygen, Topical, Extremity",KPJ,R007,127,49
"Camera, Surgical And Accessories",KQM,R008,128,50
"Booth, Sun Tan",LEJ,R009,129,51
"Agent, Absorbable Hemostatic, Collagen Based",LMF,R010,130,52
"Agent, Absorbable Hemostatic, Non-Collagen Based",LMG,R011,131,53
General Surgery Tray,LRO,R012,132,54
"Tray, Surgical",LRP,R013,133,55
"Scissors, General, Surgical",LRW,R014,134,56
"Punch, Surgical",LRY,R015,135,57
"Screwdriver, Surgical",LRZ,R016,136,58
"Vise, Bench, Surgical",LSA,R017,137,59
Surgical Table Cushion,LWG,R018,138,60
"Razor, Surgical",LWK,R019,139,61
"Scrapper, Skin Specimen",LXK,R020,140,62
"Guard, Instrument",LXZ,R021,141,63
"Label Or Tag, Sterile",LYV,R022,142,64
"Implant, Malar",LZK,R023,143,65
"Guard, Skin Graft",LZM,R024,144,66
"Marker, Suture Identification",MAW,R025,145,67
"Tape, Surgical, Internal",MCA,R026,146,68
"Clip, Hemostatic",MCH,R027,147,69
Suture Removal Kit,MCZ,R028,148,70
"Elastomer, Silicone, For Scar Management",MDA,R029,149,71
"Instrument, Manual, Surgical, General Use",MDM,R030,150,72
"Closure, Wound, Adhesive",MGO,R001,151,73
"Needle, Tumor Localization",MIJ,R002,152,74
"Device, Percutaneous, Biopsy",MJG,R003,153,75
"System, Skin Closure",MKY,R004,154,76
"Implant, Temporal",MNF,R005,155,77
"Battery, Replacement, Rechargeable",MOQ,R006,156,78
Tissue Adhesive For The Topical Approximation Of Skin,MPN,R007,157,79
"Dressing, Wound And Burn, Occlusive, Heated",MSA,R008,158,80
"Generator, Electrosurgical, Coagulation, Cancer",MUL,R009,159,81
"System, Suction, Lipoplasty",MUU,R010,160,82
"Device, Anastomotic, Microvascular",MVR,R011,161,83
"System, Microwave, Hair Removal",MWY,R012,162,84
"Lamp, Uvc, (For Treating Skin And Wounds)",MXG,R013,163,85
"Suture, Surgical, Nonabsorbable, Poly (Vinylidene Fluoride)",MXW,R014,164,86
"Gauze / Sponge,Nonresorbable For External Use",NAB,R015,165,87
"Dressing, Wound, Hydrophilic",NAC,R016,166,88
"Dressing, Wound, Occlusive",NAD,R017,167,89
"Dressing, Wound, Hydrogel Without Drug And/Or Biologic",NAE,R018,168,90
"Suture, Surgical, Nonabsorbable, Expanded, Polytetraflouroethylene",NBY,R019,169,91
"Clip, Implantable, For Coronary Artery Bypass Graft (Cabg)",NCA,R020,170,92
"Anchor, Fascial",NEH,R021,171,93
"Marker, Radiographic, Implantable",NEU,R022,172,94
"Suture, Surgical, Absorbable, Polydioxanone",NEW,R023,173,95
"System, Ablation, Microwave And Accessories",NEY,R024,174,96
"Clip, Vas Deferens",NJC,R025,175,97
"Suture, Nonabsorbable, Nitinol",NJU,R026,176,98
"Extractor, Vein",NJZ,R027,177,99
"Needle, Biopsy, Cardiovascular, Reprocessed",NLK,R028,178,100
"Staple, Implantable, Reprocessed",NLL,R029,179,101
"Clip, Implantable, Reprocessed",NMJ,R030,180,102
"Needle, Catheter, Reprocessed",NMT,R001,181,103
"Needle, Gastro-Urology, Reprocessed",NMU,R002,182,104
"Biopsy Device, Percutaneous, Reprocessed",NNA,R003,183,105
"Needle, Aspiration And Needle, Reprocessed",NNC,R004,184,106
"Splint, Extremity, Non-Inflatable, External, Non-Sterile",NOC,R005,185,107
"Board, Arm (With Cover), Non-Sterile",NOD,R006,186,108
"Prosthesis, Breast, External, No Adhesive",NOJ,R007,187,109
"Material, External Aesthetic Restoration, No Adhesive",NOK,R008,188,110
"Wound Cleaner, Ultrasound",NRB,R009,189,111
"Ultrasound, Skin Permeation",NRJ,R010,190,112
"System, Ablation, Ultrasound And Accessories",NTB,R011,191,113
"Electrosurgical, Cutting & Coagulation Accessories, Laparoscopic & Endoscopic, Reprocessed",NUJ,R012,192,114
"Massager, Vacuum, Light Induced Heating",NUV,R013,193,115
"Suture, Knot, Mechanical",NVH,R014,194,116
"Applicator, Transurethral, Radio Frequency, For Stress Urinary Incontinence In Women",NVJ,R015,195,117
"Prosthesis, Tracheal, Preformed/Molded",NWA,R016,196,118
"Drill, Battery Powered, Subungual Hematoma",NWF,R017,197,119
"Suture, Recombinant Technology",NWJ,R018,1,120
"Gas, Laser Generating",NXF,R019,2,121
Wound Dressing With Poly(Diallyl Dimethyl Ammonium Chloride)(Pdadmac),NYS,R020,3,122
"Prosthesis, Tracheal, Expandable, Polymeric",NYT,R021,4,123
Low Energy Direct Current Thermal Ablation System,OAB,R022,5,124
Electrosurgical Patient Return Electrode,ODR,R023,6,125
Facial Implant,ODU,R024,7,126
Drainage Catheter With Antibiotic,OEI,R025,8,127
"Laser, Benign Prostatic Hyperplasia",OEL,R026,9,128
First Aid Kit Without Drug,OHO,R027,10,129
Light Based Over The Counter Wrinkle Reduction,OHS,R028,11,130
Light Based Over-The-Counter Hair Removal,OHT,R029,12,131
Focused Ultrasound For Tissue Heat Or Mechanical Cellular Disruption,OHV,R030,13,132
Burn Kit Without Drug,OJJ,R001,14,133
Vacuum Powered Body Fluid Collection Kit,OJR,R002,15,134
Tourniquet Kit,OJS,R003,16,135
Aspiration Tray,OJT,R004,17,136
Skin Prep Tray,OJU,R005,18,137
Single Use Instrument Tray,OJV,R006,19,138
Shave Prep Kit,OJW,R007,20,139
Light Based Treatment For Cold Sores Herpes Simplex Virus-1,OKJ,R008,21,140
Negative Pressure Wound Therapy Non-Powered Suction Apparatus,OKO,R009,22,141
Fat Reducing Low Level Laser,OLI,R010,23,142
Over-The-Counter Powered Light Based Laser For Acne,OLP,R011,24,143
Cutaneous Tissue Adhesive With Mesh,OMD,R012,25,144
Negative Pressure Wound Therapy Powered Suction Pump,OMP,R013,26,145
Powered Light Based Non-Laser Surgical Instrument,ONE,R014,27,146
Powered Light Based Non-Laser Surgical Instrument With Thermal Effect,ONF,R015,28,147
Powered Laser Surgical Instrument With Microbeam\Fractional Output,ONG,R016,29,148
Electrosurgical Coagulation For Aesthetic,ONQ,R017,30,149
Surgical Film,OOD,R018,31,150
Dermal Cooling Pack/Vacuum/Massager,OOK,R019,32,151
"Mesh, Surgical, Deployment Balloon",OQL,R020,33,152
"Cryogenic, Skin Tag Removal, Otc",ORE,R021,34,153
Laser Assisted Lipolysis,ORK,R022,35,154
"Mesh, Surgical, Deployer",ORQ,R023,36,155
Wound Drain Catheter System,OTK,R024,37,156
Instrument For Treatment Of Hyperhidrosis,OUB,R025,38,157
Skin Resurfacing Rf Applicator,OUH,R026,39,158
Powered Surgical Instrument For Improvement In The Appearance Of Cellulite,OUP,R027,40,159
Suture Kit,OVN,R028,41,160
"Mesh, Surgical, Non-Absorbable, Facial Implants For Plastic Surgery",OWR,R029,42,161
"Mesh, Surgical, Collagen, Plastics, Facial Implants",OWS,R030,43,162
"Mesh, Surgical, Absorbable, Abdominal Hernia",OWT,R001,44,163
"Mesh, Surgical, Non-Absorbable, Diaphragmatic Hernia",OWU,R002,45,164
"Mesh, Surgical, Collagen, Diaphragmatic Hernia",OWV,R003,46,165
"Mesh, Surgical, Absorbable, Thoracic, Chest Wall Reconstruction",OWZ,R004,47,166
"Mesh, Surgical, Non-Absorbable, Thoracic, Chest Wall Reconstruction",OXA,R005,48,167
"Mesh, Surgical, Collagen, Thoracic, Chest Wall Reconstruction",OXB,R006,49,168
"Mesh, Surgical, Absorbable, Staple Line Reinforcement",OXC,R007,50,169
"Mesh, Surgical, Non-Absorbable, Staple Line Reinforcement",OXD,R008,51,170
"Mesh, Surgical, Collagen, Staple Line Reinforcement",OXE,R009,52,171
"Mesh, Surgical, Absorbable, Plastic And Reconstructive Surgery",OXF,R010,53,172
"Mesh, Surgical, Non-Absorbable, Plastic And Reconstructive Surgery",OXG,R011,54,173
"Mesh, Surgical, Collagen, Plastic And Reconstructive Surgery",OXH,R012,55,174
"Mesh, Surgical, Absorbable, Large Abdominal Wall Defects",OXI,R013,56,175
"Mesh, Surgical, Non-Absorbable, Large Abdominal Wall Defects",OXJ,R014,57,176
"Mesh, Surgical, Collagen, Large Abdominal Wall Defects",OXK,R015,58,177
"Mesh, Surgical, Absorbable, Organ Support",OXL,R016,59,178
"Mesh, Surgical, Absorbable, Fistula",OXM,R017,60,179
"Mesh, Surgical, Collagen, Fistula",OXN,R018,61,180
Percutaneous Surgical Set With Attachments,OXT,R019,62,181
"Laser, Cellulite Appearance",OYW,R020,63,182
Over-The-Counter Radiofrequency Coagulation Device For Wrinkle Reduction,PAY,R021,64,183
Composite Cultured Skin,PBD,R022,65,184
"Massager, Vacuum, Radio Frequency Induced Heat",PBX,R023,66,185
Temporary Tissue Marker,PBY,R024,67,186
Electrosurgical Vessel And/Or Tissue Sealer. With Built-In Generator.,PDG,R025,68,187
Internal Tissue Marker,PDW,R026,69,188
Lasers For Temporary Increase Of Clear Nail In Patients With Onychomycosis,PDZ,R027,70,189
Silicone Hydrogel For Scar Management,PFP,R028,71,190
"Non-Absorbable, Expandable, Hemostatic Sponge For Temporary Internal Use",PGZ,R029,72,191
Collagen Surgical Mesh Containing Drugs,PIJ,R030,73,192
Tissue Adhesive For Internal Use,PJK,R001,74,193
Laceration Tray,PKD,R002,75,194
Laparoscopic Cholecystectomy Kit,PKE,R003,76,195
Transparent Patch For Use In Treatment Of Tattoos,PKO,R004,77,196
Laser For Disruption Of Adipocyte Cells For Aesthetic Use,PKT,R005,78,197
Scalp Cooling System,PMC,R006,79,198
Absorbable Collagen Hemostatic Agent With Thrombin,PMX,R007,80,199
Magnetic Surgical System,PNL,R008,81,200
"Temporary, Internal Use Hemostatic",POD,R009,82,201
Wound Retraction And Protection System,PQI,R010,83,202
Carbon Dioxide Gas Controlled Tissue Expander,PQN,R011,84,203
Light Based Imaging,PSN,R012,85,204
"Suture, Nonabsorbable, Steel, Monofilament And Multifilament, Sterile, Exempt",PTX,R013,86,205
"Drape, Surgical, Exempt",PUI,R014,87,206
Basic Set-Up Tray,PXN,R015,88,207
Bone Marrow Biopsy Tray,PXO,R016,89,208
Breast Biopsy / Localization Tray,PXP,R017,90,209
Burn Dressing Tray,PXQ,R018,91,210
Cement And Bone Removal Kit,PXR,R019,92,211
Cholecystectomy Kit,PXS,R020,93,212
Fluid Drainage Tray,PXU,R021,94,213
General Purpose Instrument Tray,PXV,R022,95,214
Herniorraphy Kit,PXW,R023,96,215
Incision Tray,PXX,R024,97,216
Irrigation Kit (Wounds),PXY,R025,98,217
Laparascopic Sphincterotomy Kit,PXZ,R026,99,218
Liver Biopsy Kit,PYA,R027,100,219
Minor Surgical Procedures Tray,PYB,R028,101,220
Paracentesis Tray,PYC,R029,102,221
Pelviscopy Kit,PYD,R030,103,222
Staple Removal Kit,PYE,R001,104,223
Sterile Puncture Tray,PYF,R002,105,224
Suction Catheter Kit,PYG,R003,106,225
Surgical Retractor Kit,PYH,R004,107,226
Thoracic Catheter Insertion Tray,PYI,R005,108,227
Ulcer Wound Tray,PYJ,R006,109,228
Venous Ulcer Kit,PYK,R007,110,229
Wound Drainage Kit,PYL,R008,111,230
Extracorporeal Shock Wave Device For Treatment Of Diabetic Foot Ulcers,PZL,R009,112,231
General Laparoscopic Power Morcellation Containment System,PZQ,R010,113,232
Powered Microneedle Device,QAI,R011,114,233
Hemostatic Device For Endoscopic Gastrointestinal Use,QAU,R012,115,234
Wound Autofluorescence Imaging Device,QCR,R013,116,235
Laser Absorbing Particles,QCY,R014,117,236
Parathyroid Autofluorescence Detection Device,QDF,R015,118,237
Parathyroid Autofluorescence Imaging Device,QDG,R016,119,238
Negative Pressure Wound Therapy Device For Reduction Of Wound Complications,QFC,R017,120,239
General Use Pneumatic Tourniquet,QGX,R018,121,240
Energy Based Device For Treatment Of Tattoos,QHF,R019,122,241
Autofluorescence Imaging Adjunct Tool For Wounds,QJF,R020,123,242
Lipoaspirate Washing System For Aesthetic Body Contouring,QKL,R021,124,243
Mountable Electromechanical Surgical System For Transluminal Approaches,QNM,R022,125,244
"System, Suction, Lipoplasty For Removal",QPB,R023,126,245
Phototherapy Device For Reducing The Appearance Of Acute Post-Surgical Incisions,QPE,R024,127,246
"Negative Pressure Wound Therapy, Non-Powered Suction Pump, Chemical",QPX,R025,128,247
Contact Cooling For Skin Lesion Pain Relief,QPZ,R026,129,248
Single Use Only Blood Lancet Without An Integral Sharps Injury Prevention Feature,QRK,R027,130,249
Multiple Use Blood Lancet For Single Patient Use Only,QRL,R028,131,250
Multiple Use Blood Lancet For Multiple Patient Use,QRM,R029,132,251
Suction Lipoplasty System For Removal And Transfer,QUB,R030,133,252
Low Power Electrosurgical Devices For Skin Lesion Destruction,QVJ,R001,134,253
Breast Implant Suction Retrieval Device,QVS,R002,135,254
Skin Patch For Treatment Of Hyperhidrosis,QVX,R003,136,255
Sunlamp Products (Pre-Standard),RAB,R004,137,256
Suntan Bed,REF,R005,138,257
Suntan Lamp,REG,R006,139,258
Tabletop Sunlamp System,REH,R007,140,259
"Suture, Cardiovascular",DTH,R008,141,260
"Suture, Dental",DZG,R009,142,261
"Gauze/Sponge, Internal",EFQ,R010,143,262
"Dressing, Wound, Drug",FRO,R011,144,263
"Gauze, External (With Drug/Biologic/Animal Source Material)",GER,R012,145,264
"Suture, Nonabsorable, Ophthalmic",HMN,R013,146,265
"Suture, Absorbable, Ophthalmic",HMO,R014,147,266
"Silicone, Liquid, Injectable",KGM,R015,148,267
