OrderName,Description,ItemCode,ItemDescription,PartDescription,SupplierID,EquipmentID,TotalCost,Quantity
"Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling","Description for Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling",BP0004,Cables/ Lead Wires (or any part of it),Extension Cable 8Ft(2.4M),478,3536,4182.948057,3
Implanted Phrenic Nerve Stimulator For Central Sleep Apnea,Description for Implanted Phrenic Nerve Stimulator For Central Sleep Apnea,BP0001,Batteries/ UPS,Rechargeable Battery,479,2000,2473.484126,8
"Airway, Nasopharyngeal Tube, Tracheal (W/Wo Connector)","Description for Airway, Nasopharyngeal Tube, Tracheal (W/Wo Connector)",BP0001,Batteries/ UPS,Battery,480,383,1854.515816,4
"Analyzer, Gas, Nitrogen, Gaseous-Phase","Description for Analyzer, Gas, Nitrogen, Gaseous-Phase",BP0004,Cables/ Lead Wires (or any part of it),PHILIPS Spo2 Sensor Adapter Cable M1940A,481,5151,3988.817325,2
"Apparatus, Gas-Scavenging","Description for Apparatus, Gas-Scavenging",BP0001,Batteries/ UPS,Rechargeable Battery 6V 12Ah,482,5705,1060.944369,2
"Calculator, Pulmonary Function Data Ventilator, Non-Continuous (Respirator)","Description for Calculator, Pulmonary Function Data Ventilator, Non-Continuous (Respirator)",BP0003,Bulbs/ Lamps,PHOTHOTHERAPY LAMP BULB ULTRAVIOLET UV-AL 100W/13,483,99,1640.906776,7
"Set, Tubing And Support, Ventilator (W Harness)","Description for Set, Tubing And Support, Ventilator (W Harness)",BP0003,Bulbs/ Lamps,PHOTHOTHERAPY LAMP BULB ULTRAVIOLET UV-B TL 100W/12,484,2464,4125.779298,8
"Support, Patient Position","Description for Support, Patient Position",BP0026,Solenoids/ Valves/ Gauges,RP VALVE BODY ASSEMBLY,485,3527,3269.95185,10
"Calculator, Drug Dose","Description for Calculator, Drug Dose",BP0005,Casing/ Covers/ Brackets/ Latches/ Part Holders,Handle Bracket Set,486,1509,1273.432934,4
"Attachment, Intermittent Mandatory Ventilation (Imv)","Description for Attachment, Intermittent Mandatory Ventilation (Imv)",BP0011,Equipment Specific Parts,Compressor,487,4101,1526.630741,1
Neurological Stimulation For Emergency Use,Description for Neurological Stimulation For Emergency Use,BP0011,Equipment Specific Parts,Air Reservoir,488,1583,4749.836874,9
"Anesthesia Conduction Kit Monitor, Air Embolism, Ultrasonic","Description for Anesthesia Conduction Kit Monitor, Air Embolism, Ultrasonic",BP0007,Diaphragms/ Pumps,Pumping Set,489,5500,3858.620509,8
"Ventilator, Continuous, Non-Life-Supporting","Description for Ventilator, Continuous, Non-Life-Supporting",BP0013,Heater Elements,Element Heating,490,3748,1385.861555,9
"Inhaler, Metered Dose Or Dry Powder, Cder Or Cber Led","Description for Inhaler, Metered Dose Or Dry Powder, Cder Or Cber Led",BP0011,Equipment Specific Parts,Sl 6V 20W Toeimeter,491,3837,1193.827785,4
"Analyzer, Nitrogen Dioxide","Description for Analyzer, Nitrogen Dioxide",BP0003,Bulbs/ Lamps,Bulb 12 V 30 W,492,719,1687.806433,2
"Humidifier, Non-Direct Patient Interface (Home-Use)","Description for Humidifier, Non-Direct Patient Interface (Home-Use)",BP0004,Cables/ Lead Wires (or any part of it),Patient Extension Cable 8',493,496,896.2200548,4
"Support, Patient Position","Description for Support, Patient Position",BP0024,Printed Circuit Boards (PCB; Other than Power Supply),"Pcb,Display",494,5922,4852.3034,2
"Bottle, Blow Mouthpiece, Breathing","Description for Bottle, Blow Mouthpiece, Breathing",BP0024,Printed Circuit Boards (PCB; Other than Power Supply),"Pcb,Main",495,134,1675.239938,2
Portable Liquid Oxygen Unit Stand,Description for Portable Liquid Oxygen Unit Stand,BP0011,Equipment Specific Parts,PARI Automizer Upper Section,496,5467,4771.563577,5
"Analyzer, Gas, Oxygen, Partial Pressure, Blood-Phase, Indwelling","Description for Analyzer, Gas, Oxygen, Partial Pressure, Blood-Phase, Indwelling",BP0011,Equipment Specific Parts,Nozzle Complete,497,1588,4746.041734,10
"Humidifier, Respiratory, Mask (Direct Patient Interface)","Description for Humidifier, Respiratory, Mask (Direct Patient Interface)",BP0006,Cuffs,Cuff Single Tube Child,498,3371,1724.973957,6
"Transducer, Gas Pressure, Differential Ventilator, External Body, Negative Pressure, Adult (Cuirass)","Description for Transducer, Gas Pressure, Differential Ventilator, External Body, Negative Pressure, Adult (Cuirass)",BP0026,Solenoids/ Valves/ Gauges,Terumo Vacuum Valve,499,2487,1774.080631,3
"Laser, Neodymium:Yag, Pulmonary Surgery","Description for Laser, Neodymium:Yag, Pulmonary Surgery",BP0027,Switchs/ Knobs/Buttons,Sheet Switch COLIN BP8800,500,4800,1903.664494,10
Nasal Endotracheal Tube Holder Kit,Description for Nasal Endotracheal Tube Holder Kit,BP0001,Batteries/ UPS,Battery 7.2V,501,1141,3288.533838,8
"Device, Positive Pressure Breathing, Intermittent","Description for Device, Positive Pressure Breathing, Intermittent",BP0001,Batteries/ UPS,IP BATTERY 34508210,502,3424,814.7089067,9
"Stethoscope, Esophageal Vaporizer, Anesthesia, Non-Heated","Description for Stethoscope, Esophageal Vaporizer, Anesthesia, Non-Heated",BP0003,Bulbs/ Lamps,BULB KEELER OPTHALMOSCOPE BULB 2.8V,503,5041,1464.685633,6
"Analyzer, Oxyhemoglobin Concentration, Blood-Phase, Indwelling","Description for Analyzer, Oxyhemoglobin Concentration, Blood-Phase, Indwelling",BP0014,Hoses/ Tubings/ Adaptors/ Couplers/ Connectors/ Pipes,Tube Pressure C/W Rubber,504,793,4913.685222,10
"Laryngoscope, Rigid","Description for Laryngoscope, Rigid",BP0001,Batteries/ UPS,Battery 6V,505,2188,823.371692,8
"Airway, Oropharyngeal, Anesthesiology Nebulizer (Direct Patient Interface)","Description for Airway, Oropharyngeal, Anesthesiology Nebulizer (Direct Patient Interface)",BP0001,Batteries/ UPS,BATTERY MINDRAY PM600 LC-R061R3P,506,1538,1512.65237,6
"Ventilator, High Frequency","Description for Ventilator, High Frequency",BP0005,Casing/ Covers/ Brackets/ Latches/ Part Holders,Case Bottom,507,1464,4313.552409,10
One-Way Air-Leak Valve,Description for One-Way Air-Leak Valve,BP0028,Transducers/ Probes,Probe Aga,508,1589,1505.585358,10
"Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)","Description for Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)",BP0022,Power Supply Unit (PCB or Module)/ Transfomer,Power Convertion Board,509,2139,1203.269251,8
"Anesthesia Conduction Kit Monitor, Air Embolism, Ultrasonic","Description for Anesthesia Conduction Kit Monitor, Air Embolism, Ultrasonic",BP0001,Batteries/ UPS,Rechargeable Battery,510,2541,1825.931201,1
Pressure Monitoring (Air/Gas) Kit,Description for Pressure Monitoring (Air/Gas) Kit,BP0011,Equipment Specific Parts,Manometer With Pointer,511,1918,2927.436959,5
"Analyzer, Gas, Water Vapor, Gaseous-Phase","Description for Analyzer, Gas, Water Vapor, Gaseous-Phase",BP0023,PPM/ Service/Maintenance/ Repair Kits,Ppm Kit,512,1671,2167.548613,7
Electrical Tumor Treatment Fields,Description for Electrical Tumor Treatment Fields,BP0028,Transducers/ Probes,O2 STAINLESS STEEL OXY PROBE REMOTE O2,513,3073,683.7922255,3
"Hood, Oxygen, Infant","Description for Hood, Oxygen, Infant",BP0010,Electronic Components,Patient Relay,514,5055,3661.962318,3
Spinal Epidural Anesthesia Kit,Description for Spinal Epidural Anesthesia Kit,BP0024,Printed Circuit Boards (PCB; Other than Power Supply),Mother Board Unit,515,5161,1146.744336,6
Rhinoanemometer (Measurement Of Nasal Decongestion),Description for Rhinoanemometer (Measurement Of Nasal Decongestion),BP0001,Batteries/ UPS,Battery 9.6V 1100mAH w/out connector,516,860,806.0156797,2
Pneumotachometer,Description for Pneumotachometer,BP0001,Batteries/ UPS,Battery for Entral feeding,517,1816,4811.206387,6
Chromatography Separation/Zimmerman 17-Ketogenic Steroids,Description for Chromatography Separation/Zimmerman 17-Ketogenic Steroids,BP0010,Electronic Components,Relay Solid State,518,4382,3381.066816,10
"Stethoscope, Esophageal Vaporizer, Anesthesia, Non-Heated","Description for Stethoscope, Esophageal Vaporizer, Anesthesia, Non-Heated",BP0004,Cables/ Lead Wires (or any part of it),Patient Cable,519,5375,3832.553403,4
"Tube, Tracheostomy (W/Wo Connector) Dropper, Ether","Description for Tube, Tracheostomy (W/Wo Connector) Dropper, Ether",BP0005,Casing/ Covers/ Brackets/ Latches/ Part Holders,DATASCOPE BEZEL FRONT HIGHT ASSEMBLY 0380-00-0359-04,520,5985,2599.762633,1
"Tracheobronchial Catheters, Suction","Description for Tracheobronchial Catheters, Suction",BP0004,Cables/ Lead Wires (or any part of it),Spo2 Adaptor Cable,521,2462,523.3835817,8
Isocapnic Ventilation Device,Description for Isocapnic Ventilation Device,BP0012,Filters,"AMEDA, 7 Shut Off Filter",522,3156,474.1624508,5
Chromatography Separation/Zimmerman 17-Ketogenic Steroids,Description for Chromatography Separation/Zimmerman 17-Ketogenic Steroids,BP0004,Cables/ Lead Wires (or any part of it),Extension Cable,523,2977,1666.764615,5
"Support, Breathing Tube","Description for Support, Breathing Tube",BP0004,Cables/ Lead Wires (or any part of it),Connector Cable (Db-9/Oxysnap),524,972,2849.59161,2
"Attachment, Intermittent Mandatory Ventilation (Imv)","Description for Attachment, Intermittent Mandatory Ventilation (Imv)",BP0023,PPM/ Service/Maintenance/ Repair Kits,SECHRIST Ppm Service Kit,525,4355,3017.117796,9
"Analyzer, Gas, Halothane, Gaseous-Phase (Anesthetic Conc.)","Description for Analyzer, Gas, Halothane, Gaseous-Phase (Anesthetic Conc.)",BP0017,Membranes,Membrane Sheet,526,775,1130.965162,4
Isocapnic Ventilation Device,Description for Isocapnic Ventilation Device,BP0003,Bulbs/ Lamps,Bulb OSRAM 5001BA15s 6V 10W,527,2551,925.5885238,10
"Tube, Tracheal, Reprocessed","Description for Tube, Tracheal, Reprocessed",BP0003,Bulbs/ Lamps,Bulb 24V 40W,528,4096,2028.824692,8
Pneumotachometer,Description for Pneumotachometer,BP0003,Bulbs/ Lamps,Bulb Halogen 50W 24V,529,3087,1617.474171,4
"Algesimeter, Powered Mask, Gas, Anesthetic","Description for Algesimeter, Powered Mask, Gas, Anesthetic",BP0003,Bulbs/ Lamps,Bulb 24v 100w,530,2185,2662.937383,9
"Conduction, Anesthetic Catheter","Description for Conduction, Anesthetic Catheter",BP0011,Equipment Specific Parts,Ic,531,2389,3781.529443,7
Nerve Block Tray,Description for Nerve Block Tray,BP0011,Equipment Specific Parts,AIR SHIELD Grommet Access,532,5745,1929.946326,1
"Device, Fixation, Tracheal Tube","Description for Device, Fixation, Tracheal Tube",BP0011,Equipment Specific Parts,AIR SHIELD Iris Sleeve (Pack Of 4),533,4317,672.0700823,5
"Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)","Description for Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)",BP0011,Equipment Specific Parts,Htc Protection Sheild For Hps 101,534,4981,3476.71554,3
"Tube, Tracheostomy (W/Wo Connector) Dropper, Ether","Description for Tube, Tracheostomy (W/Wo Connector) Dropper, Ether",BP0027,Switchs/ Knobs/Buttons,MEDELA DOUBLE ROCKER SWITCH MADELA,535,1053,1956.123,1
Non-Bronchoscopic Bronchoalveolar Lavage Catheter,Description for Non-Bronchoscopic Bronchoalveolar Lavage Catheter,BP0016,Mechanical Components,MEDELA SQUARE NUT MADELA,536,3590,2142.44881,2
"Oximeter, Reprocessed","Description for Oximeter, Reprocessed",BP0020,Paddles/ Wheels/ Castors/Brakes,CASTOR WHEEL WITH SCREW HEAD 2,537,4412,3594.230861,4
"Condenser, Heat And Moisture (Artificial Nose)","Description for Condenser, Heat And Moisture (Artificial Nose)",BP0028,Transducers/ Probes,CARDIOTOCOGRAPH 1.5Mhz Ultrasound Transducer (Yellow),538,3602,1680.600321,8
"Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling","Description for Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling",BP0018,Motors/ Micromotors/ Carbon brushes,Flow motor,1,3258,1524.72651,6
Positive Airway Pressure System,Description for Positive Airway Pressure System,BP0025,Sensors/ Detectors,O2 Sensor OOM202,2,1204,3561.640481,8
"Forceps, Biopsy, Electric Surgical Hemostasis Within Tracheobronchial Tree","Description for Forceps, Biopsy, Electric Surgical Hemostasis Within Tracheobronchial Tree",BP0005,Casing/ Covers/ Brackets/ Latches/ Part Holders,Door 22MM Bubble C.Holder 4008SV10,3,1803,2519.426573,1
"Tube, Tracheal/Bronchial, Differential Ventilation (W/Wo Connector)","Description for Tube, Tracheal/Bronchial, Differential Ventilation (W/Wo Connector)",BP0001,Batteries/ UPS,Battery Pack Fot Tec 7731K,4,5073,3027.724137,5
"Humidifier, Respiratory, Mask (Direct Patient Interface)","Description for Humidifier, Respiratory, Mask (Direct Patient Interface)",BP0025,Sensors/ Detectors,DATEX OHMEDA Spo2 FINGER SENSOR Trusignal (TS-F-D),5,3346,2630.59994,8
Nasal Endotracheal Tube Holder Kit,Description for Nasal Endotracheal Tube Holder Kit,BP0025,Sensors/ Detectors,FLOW TRANDUCER GE,6,4873,4686.276695,5
"Algesimeter, Manual","Description for Algesimeter, Manual",BP0003,Bulbs/ Lamps,Bulb 12v 30w,7,5098,753.4237984,1
"Zimmerman (Spectrophotometric), 17-Ketosteroids","Description for Zimmerman (Spectrophotometric), 17-Ketosteroids",BP0001,Batteries/ UPS,Battery AA (Alkaline),8,5601,207.1372187,4
"Flowmeter, Calibration, Gas","Description for Flowmeter, Calibration, Gas",BP0011,Equipment Specific Parts,Label Remover,9,2472,2357.435386,10
"Mask, Oxygen, Non-Rebreathing","Description for Mask, Oxygen, Non-Rebreathing",BP0003,Bulbs/ Lamps,Bulb 12v 100w (64623 HLX),10,170,1092.73544,10
"Gas, Helium","Description for Gas, Helium",BP0027,Switchs/ Knobs/Buttons,Read Switch,11,3264,3179.186422,1
"Needle, Conduction, Anesthesia, Reprocessed","Description for Needle, Conduction, Anesthesia, Reprocessed",BP0011,Equipment Specific Parts,STP Foam Cleaner,12,210,3436.391787,7
"Ventilator, Continuous, Minimal Ventilatory Support, Home Use","Description for Ventilator, Continuous, Minimal Ventilatory Support, Home Use",BP0011,Equipment Specific Parts,Ambersil - Label Remover,13,5273,677.5683685,1
"Oximeter, Wellness","Description for Oximeter, Wellness",BP0014,Hoses/ Tubings/ Adaptors/ Couplers/ Connectors/ Pipes,Swive Air Hose,14,3038,1044.531515,3
"Meter, Airway Pressure (Inspiratory Force)","Description for Meter, Airway Pressure (Inspiratory Force)",BP0018,Motors/ Micromotors/ Carbon brushes,Fresenius 4008S Motor Assy Degassing Complete,15,2989,2578.752678,8
"Vaporizer, Cder Or Cber Led","Description for Vaporizer, Cder Or Cber Led",BP0003,Bulbs/ Lamps,PROJECTION LAMP 24V 250W OSRAM,16,5370,3635.816688,2
"Regulator, Pressure, Gas Cylinder Airway, Esophageal (Obturator)","Description for Regulator, Pressure, Gas Cylinder Airway, Esophageal (Obturator)",BP0003,Bulbs/ Lamps,Bulb 12V 50W,17,3853,3761.397315,5
Oximeter,Description for Oximeter,BP0027,Switchs/ Knobs/Buttons,Fresenius 4008S Float Switch Complete,18,2698,4946.558243,8
"Ventilator, Continuous, Minimal Ventilatory Support, Home Use","Description for Ventilator, Continuous, Minimal Ventilatory Support, Home Use",BP0026,Solenoids/ Valves/ Gauges,Fresenius 4008S Reliief valve completed,19,5377,3022.602788,7
Continuous Brachial Plexus Block Tray,Description for Continuous Brachial Plexus Block Tray,BP0025,Sensors/ Detectors,SPO2 REUSABLE SENSOR PEDIATRIC LNCS DCIP,20,3037,1271.948159,8
"Vaporizer, Cder Or Cber Led","Description for Vaporizer, Cder Or Cber Led",BP0021,Power Cords/ Adaptors (or any part of it),COMMON ITEM POWER CORD 3 MTR,21,4740,1922.091489,6
Software Option For Anesthesia Gas Machine To Achieve And Maintain Targeted End Tidal Oxygen And Anesthetic Agents,Description for Software Option For Anesthesia Gas Machine To Achieve And Maintain Targeted End Tidal Oxygen And Anesthetic Agents,BP0011,Equipment Specific Parts,EQUIPMENT SPECIFIC PARTS (IN HOUSE),22,5667,3080.151449,3
"Airway, Oropharyngeal, Anesthesiology Nebulizer (Direct Patient Interface)","Description for Airway, Oropharyngeal, Anesthesiology Nebulizer (Direct Patient Interface)",BP0014,Hoses/ Tubings/ Adaptors/ Couplers/ Connectors/ Pipes,Male & Female Connector,23,291,2534.522836,5
"Gas, Collecting Vessel","Description for Gas, Collecting Vessel",BP0006,Cuffs,X-Large Cuff Adult 1 TB,24,5582,3045.69698,8
"Spirometer, Monitoring (W/Wo Alarm) Computer, Oxygen-Uptake","Description for Spirometer, Monitoring (W/Wo Alarm) Computer, Oxygen-Uptake",BP0012,Filters,Diacap Ultra DF - Online Filter,25,2144,4198.35493,2
"Analyzer, Gas, Isoflurane, Gaseous-Phase (Anesthetic Concentration)","Description for Analyzer, Gas, Isoflurane, Gaseous-Phase (Anesthetic Concentration)",BP0003,Bulbs/ Lamps,Lamp for Laryngoscope,26,344,2915.031787,6
"Changer, Tube, Endotracheal","Description for Changer, Tube, Endotracheal",BP0001,Batteries/ UPS,Rechargeable Battery 12V 700Mah,27,2538,4529.793247,3
"Protector, Dental Stool","Description for Protector, Dental Stool",BP0004,Cables/ Lead Wires (or any part of it),NIHON KOHDEN CHEST ELECTROLUDE ADULT COMPLEX,28,2314,262.7676073,2
"Table And Tray, Anesthesia Analyzer","Description for Table And Tray, Anesthesia Analyzer",BP0003,Bulbs/ Lamps,BULB 6V 20W,29,713,3119.714908,1
"Unit, Liquid-Oxygen, Portable Tent, Oxygen, Electrically Powered","Description for Unit, Liquid-Oxygen, Portable Tent, Oxygen, Electrically Powered",BP0003,Bulbs/ Lamps,Bulb WELCH ALLYN 03100,30,4746,1889.583011,3
"Monitor, Lung Water Measurement","Description for Monitor, Lung Water Measurement",BP0003,Bulbs/ Lamps,3.5v Streak Lamp 08200,31,1298,1211.30609,8
"Holding Chambers, Direct Patient Interface","Description for Holding Chambers, Direct Patient Interface",BP0001,Batteries/ UPS,BATTERY SERVO-I MARQUET,32,3951,407.7784728,6
Abnormal Breath Sound Device,Description for Abnormal Breath Sound Device,BP0001,Batteries/ UPS,BATTERY LITHIUM ION,33,3192,2059.366737,6
"Analyzer, Gas, Neon, Gaseous-Phase","Description for Analyzer, Gas, Neon, Gaseous-Phase",BP0004,Cables/ Lead Wires (or any part of it),Transpac IV Cable HP PHILIPS,34,3969,4510.129318,8
"Mask, Ventilator, Non-Continuous, Reprocessed","Description for Mask, Ventilator, Non-Continuous, Reprocessed",BP0004,Cables/ Lead Wires (or any part of it),SPO2 Adult Finger Clip Sensor M1196A,35,434,2040.212191,8
"Clip, Nose Gas, Calibration (Specified Concentration)","Description for Clip, Nose Gas, Calibration (Specified Concentration)",BP0001,Batteries/ UPS,Battery 6v 2200 mah,36,3458,4736.773654,2
"Drain, Tee (Water Trap) Percussor, Powered-Electric","Description for Drain, Tee (Water Trap) Percussor, Powered-Electric",BP0003,Bulbs/ Lamps,300 Watts Xenon Lamp,37,5417,402.1645662,6
"Acid, Uric, Phosphotungstate Reduction","Description for Acid, Uric, Phosphotungstate Reduction",BP0006,Cuffs,CUFF S/H ADULT (PHILIPS),38,2343,4082.353474,7
"Catheter, Suction, Tracheobronchial, Reprocessed","Description for Catheter, Suction, Tracheobronchial, Reprocessed",BP0025,Sensors/ Detectors,Oxygen Sensor,39,4606,1579.210672,6
Pneumotachometer,Description for Pneumotachometer,BP0004,Cables/ Lead Wires (or any part of it),POWER CORD 5 METER 3 PIN,40,2430,3807.184591,3
"Analyzer, Gas, Oxygen, Gaseous-Phase","Description for Analyzer, Gas, Oxygen, Gaseous-Phase",BP0011,Equipment Specific Parts,Power Board,41,3852,1224.930668,8
